t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000297,SEND,0,4.000,,200.000,0,
0.000390,SEND,1,4.000,,200.000,0,
0.000467,SEND,2,4.000,,200.000,0,
0.000540,SEND,3,4.000,,200.000,0,
0.000545,STATS,-1,4.000,,200.000,0,base=0 next=4
0.045935,ACK,1,4.250,,,1024,"cum ack, base->1"
0.048371,SEND,4,4.250,,200.000,1024,
0.050669,ACK,2,4.485,,,2048,"cum ack, base->2"
0.050697,ACK,3,4.708,,,3072,"cum ack, base->3"
0.050714,ACK,4,4.921,,,4096,"cum ack, base->4"
0.050985,SEND,5,4.921,,200.000,4096,
0.051084,SEND,6,4.921,,200.000,4096,
0.051180,SEND,7,4.921,,200.000,4096,
0.099053,ACK,5,5.124,,,5120,"cum ack, base->5"
0.099084,ACK,6,5.319,,,6144,"cum ack, base->6"
0.099104,ACK,7,5.507,,,7168,"cum ack, base->7"
0.099691,ACK,8,5.689,,,8192,"cum ack, base->8"
0.101578,SEND,8,5.689,,200.000,8192,
0.101708,SEND,9,5.689,,200.000,8192,
0.101833,SEND,10,5.689,,200.000,8192,
0.101958,SEND,11,5.689,,200.000,8192,
0.102081,SEND,12,5.689,,200.000,8192,
0.102090,STATS,-1,5.689,,200.000,8192,base=8 next=13
0.140000,ACK,9,5.864,,,9216,"cum ack, base->9"
0.142470,SEND,13,5.864,,200.000,9216,
0.148581,ACK,10,6.035,,,10240,"cum ack, base->10"
0.148618,ACK,11,6.201,,,11264,"cum ack, base->11"
0.148649,ACK,12,6.362,,,12288,"cum ack, base->12"
0.148676,ACK,13,6.519,,,13312,"cum ack, base->13"
0.150220,SEND,14,6.519,,200.000,13312,
0.150415,SEND,15,6.519,,200.000,13312,
0.150602,SEND,16,6.519,,200.000,13312,
0.150789,SEND,17,6.519,,200.000,13312,
0.150967,SEND,18,6.519,,200.000,13312,
0.198208,ACK,14,6.672,,,14336,"cum ack, base->14"
0.198371,ACK,15,6.822,,,15360,"cum ack, base->15"
0.198410,ACK,16,6.969,,,16384,"cum ack, base->16"
0.198443,ACK,17,7.112,,,17408,"cum ack, base->17"
0.199125,SEND,19,7.112,,200.000,17408,
0.199318,SEND,20,7.112,,200.000,17408,
0.199511,SEND,21,7.112,,200.000,17408,
0.199686,SEND,22,7.112,,200.000,17408,
0.199883,SEND,23,7.112,,200.000,17408,
0.200936,ACK,18,7.253,,,18432,"cum ack, base->18"
0.200978,ACK,19,7.391,,,19456,"cum ack, base->19"
0.202327,SEND,24,7.391,,200.000,19456,
0.202501,SEND,25,7.391,,200.000,19456,
0.202518,STATS,-1,7.391,,200.000,19456,base=19 next=26
0.250151,ACK,20,7.526,,,20480,"cum ack, base->20"
0.252477,SEND,26,7.526,,200.000,20480,
0.258108,ACK,21,7.659,,,21504,"cum ack, base->21"
0.258227,ACK,22,7.790,,,22528,"cum ack, base->22"
0.258299,ACK,23,7.918,,,23552,"cum ack, base->23"
0.258373,ACK,24,8.044,,,24576,"cum ack, base->24"
0.258436,ACK,25,8.169,,,25600,"cum ack, base->25"
0.258499,ACK,26,8.291,,,26624,"cum ack, base->26"
0.260508,SEND,27,8.291,,200.000,26624,
0.260880,SEND,28,8.291,,200.000,26624,
0.261241,SEND,29,8.291,,200.000,26624,
0.261609,SEND,30,8.291,,200.000,26624,
0.261984,SEND,31,8.291,,200.000,26624,
0.262436,SEND,32,8.291,,200.000,26624,
0.262708,SEND,33,8.291,,200.000,26624,
0.293097,ACK,27,8.412,,,27648,"cum ack, base->27"
0.295168,SEND,34,8.412,,200.000,27648,
0.302797,STATS,-1,8.412,,200.000,27648,base=27 next=35
0.313547,ACK,28,8.531,,,28672,"cum ack, base->28"
0.313682,ACK,29,8.648,,,29696,"cum ack, base->29"
0.313761,ACK,30,8.763,,,30720,"cum ack, base->30"
0.313828,ACK,31,8.878,,,31744,"cum ack, base->31"
0.313894,ACK,32,8.990,,,32768,"cum ack, base->32"
0.315824,SEND,35,8.990,,200.000,32768,
0.316194,SEND,36,8.990,,200.000,32768,
0.316556,SEND,37,8.990,,200.000,32768,
0.316914,SEND,38,8.990,,200.000,32768,
0.317272,SEND,39,8.990,,200.000,32768,
0.317410,ACK,33,9.101,,,33792,"cum ack, base->33"
0.317498,ACK,34,9.211,,,34816,"cum ack, base->34"
0.320286,SEND,40,9.211,,200.000,34816,
0.320663,SEND,41,9.211,,200.000,34816,
0.321022,SEND,42,9.211,,200.000,34816,
0.375703,NAK,34,9.211,,,34816,
0.375887,FASTRETX,34,8.188,,200.000,34816,nak
0.376010,DUPACK,34,8.188,,,34816,
0.376090,NAK,34,8.188,,,34816,
0.376155,DUPACK,34,8.188,,,34816,
0.376210,NAK,34,8.188,,,34816,
0.376266,DUPACK,34,8.188,,,34816,
0.376317,NAK,34,8.188,,,34816,
0.376370,DUPACK,34,8.188,,,34816,
0.376421,NAK,34,8.188,,,34816,
0.376474,DUPACK,34,8.188,,,34816,
0.377015,RETX,34,8.188,,200.000,34816,
0.377287,RETX,35,8.188,,200.000,34816,
0.377563,RETX,36,8.188,,200.000,34816,
0.377838,RETX,37,8.188,,200.000,34816,
0.378121,RETX,38,8.188,,200.000,34816,
0.378394,RETX,39,8.188,,200.000,34816,
0.378664,RETX,40,8.188,,200.000,34816,
0.378936,RETX,41,8.188,,200.000,34816,
0.379132,NAK,34,8.188,,,34816,
0.379188,DUPACK,34,8.188,,,34816,
0.379225,NAK,34,8.188,,,34816,
0.379257,DUPACK,34,8.188,,,34816,
0.379289,NAK,34,8.188,,,34816,
0.379323,DUPACK,34,8.188,,,34816,
0.404207,STATS,-1,8.188,,200.000,34816,base=34 next=42
0.423155,ACK,35,8.310,,,35840,"cum ack, base->35"
0.424841,RETX,42,8.310,,200.000,35840,
0.426557,ACK,36,8.430,,,36864,"cum ack, base->36"
0.426621,ACK,37,8.549,,,37888,"cum ack, base->37"
0.426671,ACK,38,8.666,,,38912,"cum ack, base->38"
0.427634,SEND,43,8.666,,200.000,38912,
0.427913,SEND,44,8.666,,200.000,38912,
0.428214,SEND,45,8.666,,200.000,38912,
0.432286,NAK,38,8.666,,,38912,
0.432316,FASTRETX,38,8.666,,200.000,38912,nak
0.432424,DUPACK,38,8.666,,,38912,
0.432476,NAK,38,8.666,,,38912,
0.432523,DUPACK,38,8.666,,,38912,
0.432565,NAK,38,8.666,,,38912,
0.432608,DUPACK,38,8.666,,,38912,
0.433573,RETX,38,8.666,,200.000,38912,
0.433860,RETX,39,8.666,,200.000,38912,
0.434138,RETX,40,8.666,,200.000,38912,
0.434410,RETX,41,8.666,,200.000,38912,
0.434750,RETX,42,8.666,,200.000,38912,
0.435025,RETX,43,8.666,,200.000,38912,
0.435288,RETX,44,8.666,,200.000,38912,
0.435550,RETX,45,8.666,,200.000,38912,
0.468801,NAK,38,8.666,,,38912,
0.468864,DUPACK,38,8.666,,,38912,
0.479364,NAK,38,8.666,,,38912,
0.479432,DUPACK,38,8.666,,,38912,
0.479467,NAK,38,8.666,,,38912,
0.479552,DUPACK,38,8.666,,,38912,
0.486866,ACK,39,8.781,,,39936,"cum ack, base->39"
0.486930,ACK,40,8.895,,,40960,"cum ack, base->40"
0.486971,ACK,41,9.008,,,41984,"cum ack, base->41"
0.487009,ACK,43,9.228,,,44032,"cum ack, base->43"
0.487103,ACK,44,9.337,,,45056,"cum ack, base->44"
0.487171,ACK,45,9.444,,,46080,"cum ack, base->45"
0.487210,ACK,46,9.550,,,47104,"cum ack, base->46"
0.488963,SEND,46,9.550,,200.000,47104,
0.489287,SEND,47,9.550,,200.000,47104,
0.489530,SEND,48,9.550,,200.000,47104,
0.489767,SEND,49,9.550,,200.000,47104,
0.489996,SEND,50,9.550,,200.000,47104,
0.490223,SEND,51,9.550,,200.000,47104,
0.490447,SEND,52,9.550,,200.000,47104,
0.490675,SEND,53,9.550,,200.000,47104,
0.490898,SEND,54,9.550,,200.000,47104,
0.506127,STATS,-1,9.550,,200.000,47104,base=46 next=55
0.543911,ACK,47,9.654,,,48128,"cum ack, base->47"
0.544005,ACK,48,9.758,,,49152,"cum ack, base->48"
0.544059,NAK,48,9.758,,,49152,
0.544100,FASTRETX,48,8.674,,200.000,49152,nak
0.544147,DUPACK,48,8.674,,,49152,
0.544191,NAK,48,8.674,,,49152,
0.544232,DUPACK,48,8.674,,,49152,
0.544304,NAK,48,8.674,,,49152,
0.544344,DUPACK,48,8.674,,,49152,
0.544400,NAK,48,8.674,,,49152,
0.544466,DUPACK,48,8.674,,,49152,
0.544505,NAK,48,8.674,,,49152,
0.544561,DUPACK,48,8.674,,,49152,
0.546583,RETX,48,8.674,,200.000,49152,
0.546865,RETX,49,8.674,,200.000,49152,
