t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.648993,BUFFER,0,,,,0,held=1
0.649009,DELIVER,0,,,,1024,
0.650033,BUFFER,1,,,,1024,held=1
0.650042,DELIVER,1,,,,2048,
0.650157,BUFFER,2,,,,2048,held=1
0.650161,DELIVER,2,,,,3072,
0.650265,BUFFER,3,,,,3072,held=1
0.650268,DELIVER,3,,,,4096,
0.694375,BUFFER,5,,,,4096,held=1
0.694389,NAK,4,,,,4096,
0.702093,BUFFER,6,,,,4096,held=2
0.702247,BUFFER,7,,,,4096,held=3
0.737027,BUFFER,4,,,,4096,held=4
0.737035,DELIVER,4,,,,5120,
0.737039,DELIVER,5,,,,6144,
0.737042,DELIVER,6,,,,7168,
0.737047,DELIVER,7,,,,8192,
0.739310,BUFFER,8,,,,8192,held=1
0.739316,DELIVER,8,,,,9216,
0.746798,DUP,4,,,,9216,
0.746978,BUFFER,9,,,,9216,held=1
0.746983,DELIVER,9,,,,10240,
0.747174,BUFFER,10,,,,10240,held=1
0.747183,DELIVER,10,,,,11264,
0.786216,BUFFER,11,,,,11264,held=1
0.786228,DELIVER,11,,,,12288,
0.786433,BUFFER,12,,,,12288,held=1
0.786439,DELIVER,12,,,,13312,
0.790144,BUFFER,13,,,,13312,held=1
0.790153,DELIVER,13,,,,14336,
0.801415,BUFFER,14,,,,14336,held=1
0.801448,DELIVER,14,,,,15360,
0.801725,BUFFER,15,,,,15360,held=1
0.801733,DELIVER,15,,,,16384,
0.834603,BUFFER,16,,,,16384,held=1
0.834634,DELIVER,16,,,,17408,
0.835000,BUFFER,17,,,,17408,held=1
0.835009,DELIVER,17,,,,18432,
0.837858,BUFFER,18,,,,18432,held=1
0.837883,DELIVER,18,,,,19456,
0.844046,BUFFER,19,,,,19456,held=1
0.844063,DELIVER,19,,,,20480,
0.857021,BUFFER,20,,,,20480,held=1
0.857051,DELIVER,20,,,,21504,
0.877266,DUP,14,,,,21504,
0.883122,DUP,14,,,,21504,
0.884015,BUFFER,21,,,,21504,held=1
0.884035,DELIVER,21,,,,22528,
0.887864,BUFFER,22,,,,22528,held=1
0.887886,DELIVER,22,,,,23552,
0.888140,BUFFER,23,,,,23552,held=1
0.888147,DELIVER,23,,,,24576,
0.888365,BUFFER,24,,,,24576,held=1
0.888372,DELIVER,24,,,,25600,
0.910309,BUFFER,25,,,,25600,held=1
0.910354,DELIVER,25,,,,26624,
0.924813,BUFFER,26,,,,26624,held=1
0.924843,DELIVER,26,,,,27648,
0.934306,BUFFER,27,,,,27648,held=1
0.934332,DELIVER,27,,,,28672,
0.934566,BUFFER,28,,,,28672,held=1
0.934574,DELIVER,28,,,,29696,
0.935255,DUP,21,,,,29696,
0.938158,BUFFER,29,,,,29696,held=1
0.938180,DELIVER,29,,,,30720,
0.952450,BUFFER,30,,,,30720,held=1
0.952473,DELIVER,30,,,,31744,
0.966745,BUFFER,31,,,,31744,held=1
0.966769,DELIVER,31,,,,32768,
0.972525,BUFFER,32,,,,32768,held=1
0.972560,DELIVER,32,,,,33792,
0.974015,BUFFER,33,,,,33792,held=1
0.974141,DELIVER,33,,,,34816,
0.988338,BUFFER,34,,,,34816,held=1
0.988354,DELIVER,34,,,,35840,
0.988705,BUFFER,35,,,,35840,held=1
