t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000326,SEND,0,4.000,,1000.000,0,
0.000412,SEND,1,4.000,,1000.000,0,
0.000489,SEND,2,4.000,,1000.000,0,
0.000562,SEND,3,4.000,,1000.000,0,
0.000569,STATS,-1,4.000,,1000.000,0,base=0 next=4 inflight=4
0.042391,ACK,0,4.250,42.056,126.167,1024,base=1
0.045362,SEND,4,4.250,42.056,126.167,1024,
0.051880,ACK,1,4.485,43.231,115.716,2048,base=2
0.051908,ACK,2,4.708,44.254,106.800,3072,base=3
0.051927,ACK,3,4.921,45.142,99.160,4096,base=4
0.054390,SEND,5,4.921,45.142,99.160,4096,
0.054495,SEND,6,4.921,45.142,99.160,4096,
0.054592,SEND,7,4.921,45.142,99.160,4096,
0.090958,ACK,4,5.124,45.198,86.162,5120,base=5
0.093930,SEND,8,5.124,45.198,86.162,5120,
0.094058,SEND,9,5.124,45.198,86.162,5120,
0.101612,ACK,5,5.319,45.451,78.195,6144,base=6
0.101643,ACK,6,5.507,45.663,71.914,7168,base=7
0.101663,ACK,7,5.689,45.839,66.933,8192,base=8
0.103230,SEND,10,5.689,45.839,66.933,8192,
0.103358,SEND,11,5.689,45.839,66.933,8192,
0.103483,SEND,12,5.689,45.839,66.933,8192,
0.103493,STATS,-1,5.689,45.839,66.933,8192,base=8 next=13 inflight=5
0.150461,ACK,8,5.864,47.174,73.681,9216,base=9
0.150495,ACK,9,6.035,48.332,77.470,10240,base=10
0.150522,ACK,10,6.201,48.201,71.097,11264,base=11
0.150550,ACK,11,6.362,48.075,66.260,12288,base=12
0.150576,ACK,12,6.519,47.952,62.575,13312,base=13
0.151958,SEND,13,6.519,47.952,62.575,13312,
0.152139,SEND,14,6.519,47.952,62.575,13312,
0.152316,SEND,15,6.519,47.952,62.575,13312,
0.152492,SEND,16,6.519,47.952,62.575,13312,
0.152670,SEND,17,6.519,47.952,62.575,13312,
0.152854,SEND,18,6.519,47.952,62.575,13312,
0.203986,STATS,-1,6.519,47.952,62.575,13312,base=13 next=19 inflight=6
0.208851,ACK,13,6.672,49.064,68.934,14336,base=14
0.209022,ACK,14,6.822,50.040,72.745,15360,base=15
0.209135,ACK,15,6.969,50.885,74.681,16384,base=16
0.209213,ACK,16,7.112,51.613,75.281,17408,base=17
0.209285,ACK,17,7.253,52.237,74.979,18432,base=18
0.210570,SEND,19,7.253,52.237,74.979,18432,
0.210960,SEND,20,7.253,52.237,74.979,18432,
0.211310,SEND,21,7.253,52.237,74.979,18432,
0.211572,SEND,22,7.253,52.237,74.979,18432,
0.211840,SEND,23,7.253,52.237,74.979,18432,
0.212103,SEND,24,7.253,52.237,74.979,18432,
0.230368,TIMEOUT,18,6.447,52.237,149.958,18432,
0.230632,RETX,18,6.447,52.237,149.958,18432,retx#1
0.255894,ACK,19,6.602,51.370,75.366,19456,base=18
0.255996,ACK,20,6.754,50.576,74.919,20480,base=18
0.256078,ACK,21,6.902,49.849,73.925,21504,base=18
0.256504,RETX,18,6.902,49.849,73.925,21504,retx#2
0.256610,ACK,22,7.047,49.246,72.126,22528,base=18
0.259047,SEND,25,7.047,49.246,72.126,22528,
0.259419,SEND,26,7.047,49.246,72.126,22528,
0.259779,SEND,27,7.047,49.246,72.126,22528,
0.260150,SEND,28,7.047,49.246,72.126,22528,
0.261146,ACK,23,7.189,49.252,66.455,23552,base=18
0.261233,ACK,24,7.328,49.235,62.271,24576,base=18
0.263601,SEND,29,7.328,49.235,62.271,24576,
0.263977,SEND,30,7.328,49.235,62.271,24576,
0.277937,ACK,18,7.464,49.235,62.271,25600,base=25
0.279599,SEND,31,7.464,49.235,62.271,25600,
0.305494,DUPACK,18,7.464,,,25600,
0.306168,STATS,-1,7.464,49.235,62.271,25600,base=25 next=32 inflight=7
0.306476,ACK,25,7.598,49.005,60.623,26624,base=26
0.306562,ACK,26,7.730,48.771,59.355,27648,base=27
0.306653,ACK,27,7.859,48.532,58.532,28672,base=28
0.307873,ACK,28,7.986,48.429,58.429,29696,base=29
0.309628,SEND,32,7.986,48.429,58.429,29696,
0.310002,SEND,33,7.986,48.429,58.429,29696,
0.310361,SEND,34,7.986,48.429,58.429,29696,
0.310718,SEND,35,7.986,48.429,58.429,29696,
0.315149,ACK,29,8.112,48.817,58.817,30720,base=30
0.315236,ACK,30,8.235,49.121,59.121,31744,base=31
0.317218,SEND,36,8.235,49.121,59.121,31744,
0.317596,SEND,37,8.235,49.121,59.121,31744,
0.317957,SEND,38,8.235,49.121,59.121,31744,
0.333009,ACK,31,8.356,49.653,60.949,32768,base=32
0.334476,SEND,39,8.356,49.653,60.949,32768,
0.358853,ACK,32,8.476,49.593,59.593,33792,base=33
0.358979,ACK,33,8.594,49.515,59.515,34816,base=34
0.359054,ACK,34,8.710,49.411,59.411,35840,base=35
0.359123,ACK,35,8.825,49.284,59.284,36864,base=36
0.359879,SEND,40,8.825,49.284,59.284,36864,
0.360264,SEND,41,8.825,49.284,59.284,36864,
0.360646,SEND,42,8.825,49.284,59.284,36864,
0.361017,SEND,43,8.825,49.284,59.284,36864,
0.363455,ACK,36,8.938,48.901,58.901,37888,base=37
0.363550,ACK,37,9.050,48.531,58.531,38912,base=38
0.363636,ACK,38,9.161,48.172,58.172,39936,base=39
0.364274,SEND,44,9.161,48.172,58.172,39936,
0.364663,SEND,45,9.161,48.172,58.172,39936,
0.365042,SEND,46,9.161,48.172,58.172,39936,
0.365406,SEND,47,9.161,48.172,58.172,39936,
0.379320,ACK,39,9.270,47.754,58.033,40960,base=40
0.381962,SEND,48,9.270,47.754,58.033,40960,
0.397494,ACK,40,9.378,46.486,64.343,41984,base=41
0.398613,SEND,49,9.378,46.486,64.343,41984,
0.400646,ACK,41,9.484,45.721,65.231,43008,base=42
0.400718,ACK,42,9.590,45.016,65.290,44032,base=43
0.403587,SEND,50,9.590,45.016,65.290,44032,
0.403955,SEND,51,9.590,45.016,65.290,44032,
0.404654,ACK,43,9.694,44.841,61.442,45056,base=44
0.407290,SEND,52,9.694,44.841,61.442,45056,
0.407385,STATS,-1,9.694,44.841,61.442,45056,base=44 next=53 inflight=9
0.411927,ACK,44,9.797,45.190,60.425,46080,base=45
0.412020,ACK,45,9.899,45.459,59.042,47104,base=46
0.414529,SEND,53,9.899,45.459,59.042,47104,
0.414970,SEND,54,9.899,45.459,59.042,47104,
0.415082,ACK,46,10.000,46.030,60.784,48128,base=47
0.415194,ACK,47,10.100,46.498,61.305,49152,base=48
0.417883,SEND,55,10.100,46.498,61.305,49152,
0.418253,SEND,56,10.100,46.498,61.305,49152,
0.418614,SEND,57,10.100,46.498,61.305,49152,
0.425250,ACK,48,10.199,46.094,60.425,50176,base=49
0.425764,SEND,58,10.199,46.094,60.425,50176,
0.437333,ACK,49,10.297,45.170,63.313,51200,base=50
0.439609,SEND,59,10.297,45.170,63.313,51200,
0.449954,ACK,50,10.395,45.316,60.091,52224,base=51
0.451278,SEND,60,10.395,45.316,60.091,52224,
0.457021,ACK,51,10.491,46.283,65.095,53248,base=52
0.457076,ACK,52,10.586,46.721,64.335,54272,base=53
0.457110,ACK,54,10.681,46.156,63.887,55296,base=53
0.457149,NAK,53,10.681,,,55296,
0.457374,RETX,53,9.494,46.156,63.887,55296,retx#1
0.458411,SEND,61,9.494,46.156,63.887,55296,
0.458584,SEND,62,9.494,46.156,63.887,55296,
0.465127,ACK,55,9.599,46.290,60.660,56320,base=53
0.465203,ACK,56,9.703,46.371,57.801,57344,base=53
0.465497,RETX,53,9.703,46.371,57.801,57344,retx#2
0.465579,ACK,57,9.806,46.444,56.444,58368,base=53
0.466926,SEND,63,9.806,46.444,56.444,58368,
0.467205,SEND,64,9.806,46.444,56.444,58368,
0.467485,SEND,65,9.806,46.444,56.444,58368,
0.472495,ACK,58,9.908,46.479,56.479,59392,base=53
0.474898,SEND,66,9.908,46.479,56.479,59392,
0.492557,ACK,59,10.009,47.285,59.095,60416,base=53
0.494404,SEND,67,10.009,47.285,59.095,60416,
