t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000289,SEND,0,4.000,,200.000,0,
0.000375,SEND,1,4.000,,200.000,0,
0.000452,SEND,2,4.000,,200.000,0,
0.000525,SEND,3,4.000,,200.000,0,
0.000529,STATS,-1,4.000,,200.000,0,base=0 next=4
0.050875,ACK,1,4.250,,,1024,"cum ack, base->1"
0.050916,ACK,2,4.485,,,2048,"cum ack, base->2"
0.050939,ACK,3,4.708,,,3072,"cum ack, base->3"
0.050955,ACK,4,4.921,,,4096,"cum ack, base->4"
0.051234,SEND,4,4.921,,200.000,4096,
0.051331,SEND,5,4.921,,200.000,4096,
0.051426,SEND,6,4.921,,200.000,4096,
0.051521,SEND,7,4.921,,200.000,4096,
0.102167,ACK,5,5.124,,,5120,"cum ack, base->5"
0.102191,NAK,5,5.124,,,5120,
0.102201,FASTRETX,5,4.555,,200.000,5120,nak
0.102220,DUPACK,5,4.555,,,5120,
0.102237,NAK,5,4.555,,,5120,
0.102868,RETX,5,4.555,,200.000,5120,
0.102996,RETX,6,4.555,,200.000,5120,
0.103119,RETX,7,4.555,,200.000,5120,
0.103253,SEND,8,4.555,,200.000,5120,
0.103261,STATS,-1,4.555,,200.000,5120,base=5 next=9
0.146386,ACK,6,4.774,,,6144,"cum ack, base->6"
0.146418,ACK,7,4.984,,,7168,"cum ack, base->7"
0.146444,ACK,8,5.184,,,8192,"cum ack, base->8"
0.148652,SEND,9,5.184,,200.000,8192,
0.148831,SEND,10,5.184,,200.000,8192,
0.149005,SEND,11,5.184,,200.000,8192,
0.149181,SEND,12,5.184,,200.000,8192,
0.152299,ACK,9,5.377,,,9216,"cum ack, base->9"
0.155397,SEND,13,5.377,,200.000,9216,
0.201473,ACK,10,5.563,,,10240,"cum ack, base->10"
0.201640,ACK,11,5.743,,,11264,"cum ack, base->11"
0.201720,ACK,12,5.917,,,12288,"cum ack, base->12"
0.201790,ACK,14,6.250,,,14336,"cum ack, base->14"
0.202562,SEND,14,6.250,,200.000,14336,
0.202932,SEND,15,6.250,,200.000,14336,
0.203288,SEND,16,6.250,,200.000,14336,
0.203647,SEND,17,6.250,,200.000,14336,
0.204003,SEND,18,6.250,,200.000,14336,
0.204358,SEND,19,6.250,,200.000,14336,
0.204378,STATS,-1,6.250,,200.000,14336,base=14 next=20
0.246643,ACK,15,6.410,,,15360,"cum ack, base->15"
0.249445,SEND,20,6.410,,200.000,15360,
0.254703,ACK,16,6.566,,,16384,"cum ack, base->16"
0.254788,ACK,17,6.719,,,17408,"cum ack, base->17"
0.254857,ACK,18,6.867,,,18432,"cum ack, base->18"
0.255898,SEND,21,6.867,,200.000,18432,
0.256271,SEND,22,6.867,,200.000,18432,
0.256687,SEND,23,6.867,,200.000,18432,
0.256815,ACK,19,7.013,,,19456,"cum ack, base->19"
0.256902,ACK,20,7.156,,,20480,"cum ack, base->20"
0.260137,SEND,24,7.156,,200.000,20480,
0.260507,SEND,25,7.156,,200.000,20480,
0.260861,SEND,26,7.156,,200.000,20480,
0.304977,STATS,-1,7.156,,200.000,20480,base=20 next=27
0.306643,ACK,21,7.295,,,21504,"cum ack, base->21"
0.306700,ACK,22,7.432,,,22528,"cum ack, base->22"
0.306733,ACK,23,7.567,,,23552,"cum ack, base->23"
0.306766,ACK,24,7.699,,,24576,"cum ack, base->24"
0.306826,ACK,25,7.829,,,25600,"cum ack, base->25"
0.306857,ACK,26,7.957,,,26624,"cum ack, base->26"
0.306889,ACK,27,8.082,,,27648,"cum ack, base->27"
0.308266,SEND,27,8.082,,200.000,27648,
0.308447,SEND,28,8.082,,200.000,27648,
0.308616,SEND,29,8.082,,200.000,27648,
0.308783,SEND,30,8.082,,200.000,27648,
0.308951,SEND,31,8.082,,200.000,27648,
0.309118,SEND,32,8.082,,200.000,27648,
0.309286,SEND,33,8.082,,200.000,27648,
0.309452,SEND,34,8.082,,200.000,27648,
0.360992,ACK,28,8.206,,,28672,"cum ack, base->28"
0.361112,ACK,29,8.328,,,29696,"cum ack, base->29"
0.361182,ACK,30,8.448,,,30720,"cum ack, base->30"
0.361356,ACK,31,8.566,,,31744,"cum ack, base->31"
0.361447,ACK,32,8.683,,,32768,"cum ack, base->32"
0.361535,ACK,33,8.798,,,33792,"cum ack, base->33"
0.361608,ACK,34,8.912,,,34816,"cum ack, base->34"
0.361671,ACK,35,9.024,,,35840,"cum ack, base->35"
0.364011,SEND,35,9.024,,200.000,35840,
0.364389,SEND,36,9.024,,200.000,35840,
0.364745,SEND,37,9.024,,200.000,35840,
0.365095,SEND,38,9.024,,200.000,35840,
0.365451,SEND,39,9.024,,200.000,35840,
0.365805,SEND,40,9.024,,200.000,35840,
0.366061,SEND,41,9.024,,200.000,35840,
0.366337,SEND,42,9.024,,200.000,35840,
0.366597,SEND,43,9.024,,200.000,35840,
0.406763,STATS,-1,9.024,,200.000,35840,base=35 next=44
0.412289,ACK,36,9.135,,,36864,"cum ack, base->36"
0.412353,ACK,37,9.245,,,37888,"cum ack, base->37"
0.412402,ACK,38,9.353,,,38912,"cum ack, base->38"
0.412445,ACK,39,9.460,,,39936,"cum ack, base->39"
0.412481,NAK,39,9.460,,,39936,
0.412545,FASTRETX,39,8.409,,200.000,39936,nak
0.412579,DUPACK,39,8.409,,,39936,
0.412613,NAK,39,8.409,,,39936,
0.412646,DUPACK,39,8.409,,,39936,
0.412679,NAK,39,8.409,,,39936,
0.412714,DUPACK,39,8.409,,,39936,
0.413119,RETX,39,8.409,,200.000,39936,
0.413327,RETX,40,8.409,,200.000,39936,
0.413531,RETX,41,8.409,,200.000,39936,
0.413756,RETX,42,8.409,,200.000,39936,
0.413965,RETX,43,8.409,,200.000,39936,
0.414168,SEND,44,8.409,,200.000,39936,
0.414401,SEND,45,8.409,,200.000,39936,
0.414628,SEND,46,8.409,,200.000,39936,
0.467126,ACK,40,8.527,,,40960,"cum ack, base->40"
0.467237,ACK,41,8.645,,,41984,"cum ack, base->41"
0.467307,ACK,42,8.760,,,43008,"cum ack, base->42"
0.467393,ACK,43,8.875,,,44032,"cum ack, base->43"
0.467458,ACK,44,8.987,,,45056,"cum ack, base->44"
0.467524,ACK,45,9.099,,,46080,"cum ack, base->45"
0.467587,ACK,46,9.208,,,47104,"cum ack, base->46"
0.467650,ACK,47,9.317,,,48128,"cum ack, base->47"
0.470161,SEND,47,9.317,,200.000,48128,
0.470637,SEND,48,9.317,,200.000,48128,
0.471035,SEND,49,9.317,,200.000,48128,
0.471393,SEND,50,9.317,,200.000,48128,
0.471839,SEND,51,9.317,,200.000,48128,
0.472216,SEND,52,9.317,,200.000,48128,
0.472572,SEND,53,9.317,,200.000,48128,
0.472928,SEND,54,9.317,,200.000,48128,
0.473352,SEND,55,9.317,,200.000,48128,
0.509336,STATS,-1,9.317,,200.000,48128,base=47 next=56
0.533517,ACK,48,9.424,,,49152,"cum ack, base->48"
0.534023,SEND,56,9.424,,200.000,49152,
0.534156,ACK,49,9.530,,,50176,"cum ack, base->49"
0.534245,ACK,50,9.635,,,51200,"cum ack, base->50"
0.534320,ACK,51,9.739,,,52224,"cum ack, base->51"
0.534385,ACK,52,9.842,,,53248,"cum ack, base->52"
0.534447,ACK,53,9.943,,,54272,"cum ack, base->53"
0.534509,ACK,54,10.044,,,55296,"cum ack, base->54"
0.534586,ACK,55,10.144,,,56320,"cum ack, base->55"
0.534651,ACK,56,10.242,,,57344,"cum ack, base->56"
0.536679,SEND,57,10.242,,200.000,57344,
0.537043,SEND,58,10.242,,200.000,57344,
0.537395,SEND,59,10.242,,200.000,57344,
0.537761,SEND,60,10.242,,200.000,57344,
0.538133,SEND,61,10.242,,200.000,57344,
0.538472,SEND,62,10.242,,200.000,57344,
0.538729,SEND,63,10.242,,200.000,57344,
0.539034,SEND,64,10.242,,200.000,57344,
0.539339,SEND,65,10.242,,200.000,57344,
0.589478,ACK,57,10.340,,,58368,"cum ack, base->57"
0.589591,ACK,58,10.437,,,59392,"cum ack, base->58"
0.589666,ACK,59,10.532,,,60416,"cum ack, base->59"
0.589734,ACK,60,10.627,,,61440,"cum ack, base->60"
0.589798,ACK,61,10.721,,,62464,"cum ack, base->61"
0.589882,ACK,62,10.815,,,63488,"cum ack, base->62"
0.589976,ACK,64,10.999,,,65536,"cum ack, base->64"
0.590560,SEND,66,10.999,,200.000,65536,
0.590943,SEND,67,10.999,,200.000,65536,
0.591293,SEND,68,10.999,,200.000,65536,
0.591582,SEND,69,10.999,,200.000,65536,
0.591858,SEND,70,10.999,,200.000,65536,
0.592118,SEND,71,10.999,,200.000,65536,
0.592383,SEND,72,10.999,,200.000,65536,
0.592642,SEND,73,10.999,,200.000,65536,
0.592723,ACK,65,11.090,,,66560,"cum ack, base->65"
0.592787,ACK,66,11.180,,,67584,"cum ack, base->66"
0.595961,SEND,74,11.180,,200.000,67584,
0.596231,SEND,75,11.180,,200.000,67584,
0.596488,SEND,76,11.180,,200.000,67584,
0.611681,STATS,-1,11.180,,200.000,67584,base=66 next=77
0.643688,ACK,67,11.269,,,68608,"cum ack, base->67"
0.643781,NAK,68,11.269,,,68608,
0.643812,FASTRETX,67,10.017,,200.000,68608,nak
0.643889,ACK,68,10.117,,,69632,"cum ack, base->68"
