t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.628990,BUFFER,0,,,,0,held=1
0.629007,DELIVER,0,,,,1024,
0.631921,BUFFER,1,,,,1024,held=1
0.631927,DELIVER,1,,,,2048,
0.632052,BUFFER,2,,,,2048,held=1
0.632058,DELIVER,2,,,,3072,
0.632156,BUFFER,3,,,,3072,held=1
0.632159,DELIVER,3,,,,4096,
0.679468,BUFFER,4,,,,4096,held=1
0.679476,DELIVER,4,,,,5120,
0.679631,BUFFER,5,,,,5120,held=1
0.679636,DELIVER,5,,,,6144,
0.679788,BUFFER,6,,,,6144,held=1
0.679793,DELIVER,6,,,,7168,
0.679930,BUFFER,7,,,,7168,held=1
0.679935,DELIVER,7,,,,8192,
0.725447,BUFFER,8,,,,8192,held=1
0.725454,DELIVER,8,,,,9216,
0.731380,BUFFER,9,,,,9216,held=1
0.731386,DELIVER,9,,,,10240,
0.731591,BUFFER,10,,,,10240,held=1
0.731596,DELIVER,10,,,,11264,
0.733169,BUFFER,11,,,,11264,held=1
0.733175,DELIVER,11,,,,12288,
0.733845,BUFFER,12,,,,12288,held=1
0.733851,DELIVER,12,,,,13312,
0.771648,BUFFER,13,,,,13312,held=1
0.771657,DELIVER,13,,,,14336,
0.781504,BUFFER,14,,,,14336,held=1
0.781514,DELIVER,14,,,,15360,
0.786812,BUFFER,15,,,,15360,held=1
0.786826,DELIVER,15,,,,16384,
0.787036,BUFFER,16,,,,16384,held=1
0.787054,DELIVER,16,,,,17408,
0.787255,BUFFER,17,,,,17408,held=1
0.787261,DELIVER,17,,,,18432,
0.787776,BUFFER,18,,,,18432,held=1
0.787784,DELIVER,18,,,,19456,
0.830046,BUFFER,19,,,,19456,held=1
0.830079,DELIVER,19,,,,20480,
0.830389,BUFFER,20,,,,20480,held=1
0.830401,DELIVER,20,,,,21504,
0.830674,BUFFER,21,,,,21504,held=1
0.830686,DELIVER,21,,,,22528,
0.830971,BUFFER,22,,,,22528,held=1
0.830984,DELIVER,22,,,,23552,
0.831267,BUFFER,23,,,,23552,held=1
0.831276,DELIVER,23,,,,24576,
0.831521,BUFFER,24,,,,24576,held=1
0.831530,DELIVER,24,,,,25600,
0.837688,BUFFER,25,,,,25600,held=1
0.837719,DELIVER,25,,,,26624,
0.876926,BUFFER,26,,,,26624,held=1
0.876959,DELIVER,26,,,,27648,
0.887914,BUFFER,27,,,,27648,held=1
0.887950,DELIVER,27,,,,28672,
0.888259,BUFFER,28,,,,28672,held=1
0.888274,DELIVER,28,,,,29696,
0.888556,BUFFER,29,,,,29696,held=1
0.888566,DELIVER,29,,,,30720,
0.888830,BUFFER,30,,,,30720,held=1
0.888839,DELIVER,30,,,,31744,
0.889102,BUFFER,31,,,,31744,held=1
0.889112,DELIVER,31,,,,32768,
0.889409,BUFFER,32,,,,32768,held=1
0.889426,DELIVER,32,,,,33792,
0.889683,BUFFER,33,,,,33792,held=1
0.889691,DELIVER,33,,,,34816,
0.939225,BUFFER,35,,,,34816,held=1
0.939306,NAK,34,,,,34816,
0.939791,BUFFER,36,,,,34816,held=2
0.940293,BUFFER,37,,,,34816,held=3
0.940767,BUFFER,38,,,,34816,held=4
0.941230,BUFFER,39,,,,34816,held=5
0.941593,BUFFER,40,,,,34816,held=6
0.942517,BUFFER,41,,,,34816,held=7
0.942954,BUFFER,42,,,,34816,held=8
0.988350,BUFFER,34,,,,34816,held=9
