t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000342,SEND,0,4.000,,200.000,0,
0.000427,SEND,1,4.000,,200.000,0,
0.000504,SEND,2,4.000,,200.000,0,
0.000577,SEND,3,4.000,,200.000,0,
0.000582,STATS,-1,4.000,,200.000,0,base=0 next=4
0.052032,ACK,1,4.250,,,1024,"cum ack, base->1"
0.052069,ACK,2,4.485,,,2048,"cum ack, base->2"
0.052093,ACK,3,4.708,,,3072,"cum ack, base->3"
0.052111,ACK,4,4.921,,,4096,"cum ack, base->4"
0.054914,SEND,4,4.921,,200.000,4096,
0.055015,SEND,5,4.921,,200.000,4096,
0.055110,SEND,6,4.921,,200.000,4096,
0.055218,SEND,7,4.921,,200.000,4096,
0.103452,STATS,-1,4.921,,200.000,4096,base=4 next=8
0.103707,ACK,5,5.124,,,5120,"cum ack, base->5"
0.103735,ACK,6,5.319,,,6144,"cum ack, base->6"
0.103757,ACK,7,5.507,,,7168,"cum ack, base->7"
0.103775,ACK,8,5.689,,,8192,"cum ack, base->8"
0.106706,SEND,8,5.689,,200.000,8192,
0.106828,SEND,9,5.689,,200.000,8192,
0.106941,SEND,10,5.689,,200.000,8192,
0.107053,SEND,11,5.689,,200.000,8192,
0.107170,SEND,12,5.689,,200.000,8192,
0.167960,ACK,9,5.864,,,9216,"cum ack, base->9"
0.168064,ACK,10,6.035,,,10240,"cum ack, base->10"
0.168472,ACK,11,6.201,,,11264,"cum ack, base->11"
0.168647,ACK,12,6.362,,,12288,"cum ack, base->12"
0.168666,ACK,13,6.519,,,13312,"cum ack, base->13"
0.170061,SEND,13,6.519,,200.000,13312,
0.170238,SEND,14,6.519,,200.000,13312,
0.170330,SEND,15,6.519,,200.000,13312,
0.170412,SEND,16,6.519,,200.000,13312,
0.170494,SEND,17,6.519,,200.000,13312,
0.170577,SEND,18,6.519,,200.000,13312,
0.205791,STATS,-1,6.519,,200.000,13312,base=13 next=19
0.230581,ACK,14,6.672,,,14336,"cum ack, base->14"
0.233176,SEND,19,6.672,,200.000,14336,
0.243643,ACK,15,6.822,,,15360,"cum ack, base->15"
0.243665,ACK,16,6.969,,,16384,"cum ack, base->16"
0.243677,ACK,17,7.112,,,17408,"cum ack, base->17"
0.243769,NAK,17,7.112,,,17408,
0.243994,FASTRETX,17,6.322,,200.000,17408,nak
0.244007,DUPACK,17,6.322,,,17408,
0.244382,RETX,17,6.322,,200.000,17408,
0.244453,RETX,18,6.322,,200.000,17408,
0.244517,RETX,19,6.322,,200.000,17408,
0.244582,SEND,20,6.322,,200.000,17408,
0.244660,SEND,21,6.322,,200.000,17408,
0.244725,SEND,22,6.322,,200.000,17408,
0.271260,NAK,17,6.322,,,17408,
0.271305,DUPACK,17,6.322,,,17408,
0.289252,ACK,18,6.480,,,18432,"cum ack, base->18"
0.289288,ACK,19,6.635,,,19456,"cum ack, base->19"
0.289300,ACK,20,6.785,,,20480,"cum ack, base->20"
0.289310,ACK,21,6.933,,,21504,"cum ack, base->21"
0.289320,ACK,22,7.077,,,22528,"cum ack, base->22"
0.289331,ACK,23,7.218,,,23552,"cum ack, base->23"
0.291960,SEND,23,7.218,,200.000,23552,
0.292035,SEND,24,7.218,,200.000,23552,
