t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.641539,DELIVER,0,,,,1024,
0.641700,DELIVER,1,,,,2048,
0.646588,DELIVER,2,,,,3072,
0.646695,DELIVER,3,,,,4096,
0.688962,DELIVER,4,,,,5120,
0.689402,DELIVER,5,,,,6144,
0.689529,DELIVER,6,,,,7168,
0.689649,DELIVER,7,,,,8192,
0.750188,DELIVER,8,,,,9216,
0.750393,DELIVER,9,,,,10240,
0.750562,DELIVER,10,,,,11264,
0.750735,DELIVER,11,,,,12288,
0.750933,DELIVER,12,,,,13312,
0.802687,DELIVER,13,,,,14336,
0.803200,DELIVER,14,,,,15360,
0.803559,DELIVER,15,,,,16384,
0.803907,DELIVER,16,,,,17408,
0.804283,DELIVER,17,,,,18432,
0.804784,DELIVER,18,,,,19456,
0.860439,DELIVER,19,,,,20480,
0.860953,DELIVER,20,,,,21504,
0.861408,DELIVER,21,,,,22528,
0.861844,DELIVER,22,,,,23552,
0.862207,DELIVER,23,,,,24576,
0.862573,DELIVER,24,,,,25600,
0.862900,DELIVER,25,,,,26624,
0.912878,DELIVER,26,,,,27648,
0.913302,DELIVER,27,,,,28672,
0.914249,DELIVER,28,,,,29696,
0.914600,DELIVER,29,,,,30720,
0.914931,DELIVER,30,,,,31744,
0.915269,DELIVER,31,,,,32768,
0.915657,DELIVER,32,,,,33792,
0.916007,DELIVER,33,,,,34816,
0.957204,DELIVER,34,,,,35840,
0.963230,DELIVER,35,,,,36864,
0.963879,DELIVER,36,,,,37888,
0.964355,DELIVER,37,,,,38912,
0.964824,DELIVER,38,,,,39936,
0.970212,DELIVER,39,,,,40960,
0.970702,DELIVER,40,,,,41984,
0.971540,DELIVER,41,,,,43008,
0.972123,DELIVER,42,,,,44032,
1.000523,DELIVER,43,,,,45056,
1.006567,DELIVER,44,,,,46080,
1.007136,DELIVER,45,,,,47104,
1.007608,DELIVER,46,,,,48128,
1.012611,DELIVER,47,,,,49152,
1.018605,DELIVER,48,,,,50176,
1.019076,DELIVER,49,,,,51200,
1.019528,DELIVER,50,,,,52224,
1.019966,DELIVER,51,,,,53248,
1.020421,DELIVER,52,,,,54272,
1.052192,DELIVER,53,,,,55296,
1.052593,DELIVER,54,,,,56320,
