t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.630677,BUFFER,0,,,,0,held=1
0.630698,DELIVER,0,,,,1024,
0.636999,BUFFER,1,,,,1024,held=1
0.637007,DELIVER,1,,,,2048,
0.637139,BUFFER,2,,,,2048,held=1
0.637145,DELIVER,2,,,,3072,
0.637242,BUFFER,3,,,,3072,held=1
0.637245,DELIVER,3,,,,4096,
0.683880,BUFFER,4,,,,4096,held=1
0.683889,DELIVER,4,,,,5120,
0.687577,BUFFER,5,,,,5120,held=1
0.687581,DELIVER,5,,,,6144,
0.687719,BUFFER,6,,,,6144,held=1
0.687725,DELIVER,6,,,,7168,
0.689790,BUFFER,7,,,,7168,held=1
0.689794,DELIVER,7,,,,8192,
0.732217,BUFFER,8,,,,8192,held=1
0.732225,DELIVER,8,,,,9216,
0.733565,BUFFER,9,,,,9216,held=1
0.733571,DELIVER,9,,,,10240,
0.733740,BUFFER,10,,,,10240,held=1
0.733746,DELIVER,10,,,,11264,
0.733922,BUFFER,11,,,,11264,held=1
0.733928,DELIVER,11,,,,12288,
0.736395,BUFFER,12,,,,12288,held=1
0.736400,DELIVER,12,,,,13312,
0.775991,BUFFER,13,,,,13312,held=1
0.776001,DELIVER,13,,,,14336,
0.776227,BUFFER,14,,,,14336,held=1
0.776236,DELIVER,14,,,,15360,
0.776448,BUFFER,15,,,,15360,held=1
0.776454,DELIVER,15,,,,16384,
0.780531,BUFFER,16,,,,16384,held=1
0.780550,DELIVER,16,,,,17408,
0.784561,BUFFER,18,,,,17408,held=1
0.784592,NAK,17,,,,17408,
0.810953,BUFFER,19,,,,17408,held=2
0.816493,BUFFER,20,,,,17408,held=3
0.824765,DUP,14,,,,17408,
0.825090,BUFFER,21,,,,17408,held=4
0.832018,BUFFER,22,,,,17408,held=5
0.851693,BUFFER,23,,,,17408,held=6
0.851755,NAK,17,,,,17408,
0.855331,BUFFER,24,,,,17408,held=7
0.869193,BUFFER,25,,,,17408,held=8
0.870618,BUFFER,26,,,,17408,held=9
0.879862,BUFFER,27,,,,17408,held=10
0.886415,BUFFER,17,,,,17408,held=11
0.886439,DELIVER,17,,,,18432,
0.886452,DELIVER,18,,,,19456,
0.886462,DELIVER,19,,,,20480,
0.886472,DELIVER,20,,,,21504,
0.886493,DELIVER,21,,,,22528,
0.886502,DELIVER,22,,,,23552,
0.886511,DELIVER,23,,,,24576,
0.886521,DELIVER,24,,,,25600,
0.886530,DELIVER,25,,,,26624,
0.886539,DELIVER,26,,,,27648,
0.886549,DELIVER,27,,,,28672,
0.898655,BUFFER,29,,,,28672,held=1
0.898700,NAK,28,,,,28672,
0.903984,BUFFER,30,,,,28672,held=2
0.911198,BUFFER,31,,,,28672,held=3
0.922527,BUFFER,32,,,,28672,held=4
0.923050,BUFFER,33,,,,28672,held=5
0.932595,BUFFER,34,,,,28672,held=6
0.945072,BUFFER,35,,,,28672,held=7
0.945573,BUFFER,36,,,,28672,held=8
0.946275,BUFFER,28,,,,28672,held=9
0.946301,DELIVER,28,,,,29696,
0.946314,DELIVER,29,,,,30720,
0.946326,DELIVER,30,,,,31744,
0.946335,DELIVER,31,,,,32768,
0.946409,DELIVER,32,,,,33792,
0.946421,DELIVER,33,,,,34816,
0.946430,DELIVER,34,,,,35840,
0.946447,DELIVER,35,,,,36864,
0.946473,DELIVER,36,,,,37888,
0.957928,DUP,28,,,,37888,
0.963007,BUFFER,37,,,,37888,held=1
0.963029,DELIVER,37,,,,38912,
0.966919,BUFFER,38,,,,38912,held=1
0.966936,DELIVER,38,,,,39936,
0.967276,BUFFER,39,,,,39936,held=1
0.967293,DELIVER,39,,,,40960,
0.972820,BUFFER,40,,,,40960,held=1
0.972839,DELIVER,40,,,,41984,
0.981105,BUFFER,41,,,,41984,held=1
0.981143,DELIVER,41,,,,43008,
0.981659,BUFFER,42,,,,43008,held=1
0.981681,DELIVER,42,,,,44032,
0.987842,BUFFER,43,,,,44032,held=1
0.987886,DELIVER,43,,,,45056,
0.988519,BUFFER,44,,,,45056,held=1
0.988573,DELIVER,44,,,,46080,
1.013017,BUFFER,45,,,,46080,held=1
1.013047,DELIVER,45,,,,47104,
1.020245,BUFFER,47,,,,47104,held=1
1.020292,NAK,46,,,,47104,
1.029425,BUFFER,48,,,,47104,held=2
1.029910,DUP,39,,,,47104,
1.030716,DUP,39,,,,47104,
1.037452,BUFFER,49,,,,47104,held=3
1.041575,BUFFER,50,,,,47104,held=4
1.042145,BUFFER,51,,,,47104,held=5
1.060193,BUFFER,52,,,,47104,held=6
1.060697,BUFFER,53,,,,47104,held=7
1.062850,BUFFER,46,,,,47104,held=8
1.062876,DELIVER,46,,,,48128,
1.062889,DELIVER,47,,,,49152,
1.062922,DELIVER,48,,,,50176,
1.062933,DELIVER,49,,,,51200,
1.062942,DELIVER,50,,,,52224,
1.062951,DELIVER,51,,,,53248,
1.062960,DELIVER,52,,,,54272,
1.062969,DELIVER,53,,,,55296,
1.071970,BUFFER,54,,,,55296,held=1
1.072017,DELIVER,54,,,,56320,
1.081068,BUFFER,55,,,,56320,held=1
1.081103,DELIVER,55,,,,57344,
1.085348,BUFFER,56,,,,57344,held=1
1.085362,DELIVER,56,,,,58368,
1.085628,DUP,46,,,,58368,
1.088460,BUFFER,57,,,,58368,held=1
1.088477,DELIVER,57,,,,59392,
1.088814,BUFFER,58,,,,59392,held=1
1.088825,DELIVER,58,,,,60416,
1.105234,BUFFER,59,,,,60416,held=1
1.105268,DELIVER,59,,,,61440,
1.105620,BUFFER,60,,,,61440,held=1
1.105635,DELIVER,60,,,,62464,
1.105986,BUFFER,61,,,,62464,held=1
1.105999,DELIVER,61,,,,63488,
1.106330,BUFFER,62,,,,63488,held=1
1.106341,DELIVER,62,,,,64512,
1.125003,BUFFER,64,,,,64512,held=1
1.125052,NAK,63,,,,64512,
1.130565,BUFFER,65,,,,64512,held=2
1.135474,BUFFER,66,,,,64512,held=3
1.136309,BUFFER,67,,,,64512,held=4
1.153424,BUFFER,68,,,,64512,held=5
1.153883,BUFFER,69,,,,64512,held=6
1.154360,BUFFER,70,,,,64512,held=7
1.154872,BUFFER,71,,,,64512,held=8
1.155207,BUFFER,72,,,,64512,held=9
1.171061,BUFFER,63,,,,64512,held=10
1.171124,DELIVER,63,,,,65536,
1.171154,DELIVER,64,,,,66560,
1.171172,DELIVER,65,,,,67584,
1.171183,DELIVER,66,,,,68608,
1.171192,DELIVER,67,,,,69632,
1.171203,DELIVER,68,,,,70656,
1.171212,DELIVER,69,,,,71680,
1.171221,DELIVER,70,,,,72704,
1.171230,DELIVER,71,,,,73728,
1.171240,DELIVER,72,,,,74752,
1.174649,BUFFER,73,,,,74752,held=1
1.174695,DELIVER,73,,,,75776,
1.182247,DUP,63,,,,75776,
1.182760,BUFFER,74,,,,75776,held=1
1.182783,DELIVER,74,,,,76800,
1.183122,BUFFER,75,,,,76800,held=1
1.183133,DELIVER,75,,,,77824,
1.205376,BUFFER,76,,,,77824,held=1
1.205411,DELIVER,76,,,,78848,
1.205899,BUFFER,77,,,,78848,held=1
1.205920,DELIVER,77,,,,79872,
1.206370,BUFFER,78,,,,79872,held=1
1.206386,DELIVER,78,,,,80896,
1.206869,BUFFER,79,,,,80896,held=1
1.206884,DELIVER,79,,,,81920,
1.207861,BUFFER,80,,,,81920,held=1
1.207918,DELIVER,80,,,,82944,
1.216941,DUP,71,,,,82944,
1.229777,BUFFER,81,,,,82944,held=1
1.229806,DELIVER,81,,,,83968,
1.230313,BUFFER,82,,,,83968,held=1
1.230363,DELIVER,82,,,,84992,
1.236153,DUP,73,,,,84992,
1.249125,DUP,71,,,,84992,
1.249644,BUFFER,84,,,,84992,held=1
1.249674,NAK,83,,,,84992,
1.259399,BUFFER,85,,,,84992,held=2
1.259999,BUFFER,86,,,,84992,held=3
1.260459,BUFFER,87,,,,84992,held=4
1.260928,DUP,78,,,,84992,
1.263989,BUFFER,88,,,,84992,held=5
1.278880,BUFFER,89,,,,84992,held=6
1.280653,DUP,80,,,,84992,
1.288400,BUFFER,90,,,,84992,held=7
1.288878,BUFFER,83,,,,84992,held=8
1.288902,DELIVER,83,,,,86016,
1.288915,DELIVER,84,,,,87040,
1.288926,DELIVER,85,,,,88064,
1.288936,DELIVER,86,,,,89088,
1.288945,DELIVER,87,,,,90112,
1.288955,DELIVER,88,,,,91136,
1.288964,DELIVER,89,,,,92160,
1.288973,DELIVER,90,,,,93184,
1.306028,DUP,78,,,,93184,
1.307496,BUFFER,91,,,,93184,held=1
1.307523,DELIVER,91,,,,94208,
1.308009,BUFFER,92,,,,94208,held=1
1.308028,DELIVER,92,,,,95232,
1.308580,BUFFER,93,,,,95232,held=1
1.308601,DELIVER,93,,,,96256,
1.311933,BUFFER,94,,,,96256,held=1
1.311950,DELIVER,94,,,,97280,
1.312433,BUFFER,95,,,,97280,held=1
1.312451,DELIVER,95,,,,98304,
1.312928,BUFFER,96,,,,98304,held=1
1.312983,DELIVER,96,,,,99328,
1.331486,BUFFER,98,,,,99328,held=1
1.331549,NAK,97,,,,99328,
1.332170,BUFFER,99,,,,99328,held=2
1.332648,BUFFER,100,,,,99328,held=3
1.350666,BUFFER,101,,,,99328,held=4
1.358623,BUFFER,102,,,,99328,held=5
1.359127,BUFFER,103,,,,99328,held=6
1.359607,BUFFER,104,,,,99328,held=7
1.360101,BUFFER,105,,,,99328,held=8
1.360589,BUFFER,106,,,,99328,held=9
1.361037,BUFFER,107,,,,99328,held=10
1.372398,BUFFER,108,,,,99328,held=11
1.378768,BUFFER,97,,,,99328,held=12
1.378787,DELIVER,97,,,,100352,
1.378797,DELIVER,98,,,,101376,
1.378803,DELIVER,99,,,,102400,
1.378810,DELIVER,100,,,,103424,
1.378815,DELIVER,101,,,,104448,
1.378819,DELIVER,102,,,,105472,
1.378825,DELIVER,103,,,,106496,
1.378833,DELIVER,104,,,,107520,
1.378838,DELIVER,105,,,,108544,
1.378843,DELIVER,106,,,,109568,
1.378848,DELIVER,107,,,,110592,
1.378852,DELIVER,108,,,,111616,
1.379092,DUP,97,,,,111616,
1.382699,BUFFER,109,,,,111616,held=1
1.382713,DELIVER,109,,,,112640,
1.389658,BUFFER,110,,,,112640,held=1
1.389690,DELIVER,110,,,,113664,
1.399200,BUFFER,111,,,,113664,held=1
1.399222,DELIVER,111,,,,114688,
1.404373,BUFFER,112,,,,114688,held=1
1.404413,DELIVER,112,,,,115712,
1.404818,BUFFER,114,,,,115712,held=1
1.404849,NAK,113,,,,115712,
1.405185,BUFFER,115,,,,115712,held=2
1.413563,BUFFER,116,,,,115712,held=3
1.419627,BUFFER,117,,,,115712,held=4
1.419960,BUFFER,118,,,,115712,held=5
1.428818,BUFFER,119,,,,115712,held=6
1.432966,BUFFER,120,,,,115712,held=7
1.433351,BUFFER,121,,,,115712,held=8
1.439966,BUFFER,122,,,,115712,held=9
1.444988,BUFFER,123,,,,115712,held=10
1.450942,BUFFER,124,,,,115712,held=11
1.453609,BUFFER,113,,,,115712,held=12
1.453636,DELIVER,113,,,,116736,
1.453648,DELIVER,114,,,,117760,
1.453660,DELIVER,115,,,,118784,
1.453670,DELIVER,116,,,,119808,
1.453679,DELIVER,117,,,,120832,
1.453690,DELIVER,118,,,,121856,
1.453701,DELIVER,119,,,,122880,
1.453710,DELIVER,120,,,,123904,
1.453719,DELIVER,121,,,,124928,
1.453739,DELIVER,122,,,,125952,
1.453749,DELIVER,123,,,,126976,
1.453761,DELIVER,124,,,,128000,
1.460417,BUFFER,125,,,,128000,held=1
1.460448,DELIVER,125,,,,129024,
1.461167,BUFFER,127,,,,129024,held=1
1.461184,NAK,126,,,,129024,
1.480623,BUFFER,128,,,,129024,held=2
1.483971,BUFFER,129,,,,129024,held=3
1.484321,BUFFER,130,,,,129024,held=4
1.484601,BUFFER,131,,,,129024,held=5
1.484880,BUFFER,132,,,,129024,held=6
1.496677,BUFFER,133,,,,129024,held=7
1.497000,BUFFER,134,,,,129024,held=8
1.505723,BUFFER,135,,,,129024,held=9
1.506081,BUFFER,136,,,,129024,held=10
1.508362,BUFFER,137,,,,129024,held=11
1.525708,BUFFER,138,,,,129024,held=12
1.525772,NAK,126,,,,129024,
1.527591,BUFFER,126,,,,129024,held=13
1.527614,DELIVER,126,,,,130048,
1.527624,DELIVER,127,,,,131072,
1.528025,DELIVER,128,,,,132096,
1.528036,DELIVER,129,,,,133120,
1.528043,DELIVER,130,,,,134144,
1.528054,DELIVER,131,,,,135168,
1.528061,DELIVER,132,,,,136192,
1.528068,DELIVER,133,,,,137216,
1.528076,DELIVER,134,,,,138240,
1.528084,DELIVER,135,,,,139264,
1.528132,DELIVER,136,,,,140288,
1.528139,DELIVER,137,,,,141312,
1.528148,DELIVER,138,,,,142336,
1.532474,DUP,126,,,,142336,
1.532745,BUFFER,139,,,,142336,held=1
1.532756,DELIVER,139,,,,143360,
1.533321,BUFFER,140,,,,143360,held=1
1.533336,DELIVER,140,,,,144384,
1.542947,BUFFER,142,,,,144384,held=1
1.542977,NAK,141,,,,144384,
1.543281,BUFFER,143,,,,144384,held=2
1.545608,BUFFER,144,,,,144384,held=3
1.551649,BUFFER,145,,,,144384,held=4
1.551991,BUFFER,146,,,,144384,held=5
1.552322,BUFFER,147,,,,144384,held=6
1.568830,BUFFER,148,,,,144384,held=7
1.569115,DUP,126,,,,144384,
1.571105,BUFFER,149,,,,144384,held=8
1.571640,BUFFER,150,,,,144384,held=9
1.579039,BUFFER,151,,,,144384,held=10
1.583658,BUFFER,152,,,,144384,held=11
1.586826,BUFFER,141,,,,144384,held=12
1.586843,DELIVER,141,,,,145408,
1.586850,DELIVER,142,,,,146432,
1.586857,DELIVER,143,,,,147456,
1.586861,DELIVER,144,,,,148480,
1.586867,DELIVER,145,,,,149504,
1.586872,DELIVER,146,,,,150528,
1.586876,DELIVER,147,,,,151552,
1.586881,DELIVER,148,,,,152576,
1.586885,DELIVER,149,,,,153600,
1.586892,DELIVER,150,,,,154624,
1.586897,DELIVER,151,,,,155648,
1.586901,DELIVER,152,,,,156672,
1.587137,DUP,141,,,,156672,
1.587339,BUFFER,153,,,,156672,held=1
1.587346,DELIVER,153,,,,157696,
1.595815,BUFFER,154,,,,157696,held=1
1.595835,DELIVER,154,,,,158720,
1.596099,BUFFER,155,,,,158720,held=1
1.596108,DELIVER,155,,,,159744,
1.597052,BUFFER,156,,,,159744,held=1
1.597064,DELIVER,156,,,,160768,
1.604148,BUFFER,157,,,,160768,held=1
1.604163,DELIVER,157,,,,161792,
1.615191,BUFFER,158,,,,161792,held=1
1.615226,DELIVER,158,,,,162816,
1.623941,BUFFER,159,,,,162816,held=1
1.623970,DELIVER,159,,,,163840,
