t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000284,SEND,0,4.000,,200.000,0,
0.000365,SEND,1,4.000,,200.000,0,
0.000437,SEND,2,4.000,,200.000,0,
0.000505,SEND,3,4.000,,200.000,0,
0.000511,STATS,-1,4.000,,200.000,0,base=0 next=4
0.042779,ACK,1,4.250,,,1024,"cum ack, base->1"
0.045730,SEND,4,4.250,,200.000,1024,
0.052381,ACK,2,4.485,,,2048,"cum ack, base->2"
0.052409,ACK,3,4.708,,,3072,"cum ack, base->3"
0.052427,ACK,4,4.921,,,4096,"cum ack, base->4"
0.054880,SEND,5,4.921,,200.000,4096,
0.054988,SEND,6,4.921,,200.000,4096,
0.055085,SEND,7,4.921,,200.000,4096,
0.103376,STATS,-1,4.921,,200.000,4096,base=4 next=8
0.107321,NAK,4,4.921,,,4096,
0.107344,FASTRETX,4,4.374,,200.000,4096,nak
0.107372,DUPACK,4,4.374,,,4096,
0.107392,NAK,4,4.374,,,4096,
0.107412,DUPACK,4,4.374,,,4096,
0.107429,NAK,4,4.374,,,4096,
0.107445,DUPACK,4,4.374,,,4096,
0.109565,RETX,4,4.374,,200.000,4096,
0.109692,RETX,5,4.374,,200.000,4096,
0.109815,RETX,6,4.374,,200.000,4096,
0.109958,RETX,7,4.374,,200.000,4096,
0.152351,ACK,5,4.603,,,5120,"cum ack, base->5"
0.152384,ACK,6,4.820,,,6144,"cum ack, base->6"
0.152423,ACK,8,5.226,,,8192,"cum ack, base->8"
0.155359,SEND,8,5.226,,200.000,8192,
0.155539,SEND,9,5.226,,200.000,8192,
0.155715,SEND,10,5.226,,200.000,8192,
0.155898,SEND,11,5.226,,200.000,8192,
0.156076,SEND,12,5.226,,200.000,8192,
0.193248,ACK,9,5.418,,,9216,"cum ack, base->9"
0.194891,SEND,13,5.418,,200.000,9216,
0.200178,ACK,10,5.602,,,10240,"cum ack, base->10"
0.200266,ACK,11,5.781,,,11264,"cum ack, base->11"
0.200315,NAK,11,5.781,,,11264,
0.200349,FASTRETX,11,5.138,,200.000,11264,nak
0.200394,DUPACK,11,5.138,,,11264,
0.203111,RETX,11,5.138,,200.000,11264,
0.203331,RETX,12,5.138,,200.000,11264,
0.203535,RETX,13,5.138,,200.000,11264,
0.203760,SEND,14,5.138,,200.000,11264,
0.204005,SEND,15,5.138,,200.000,11264,
0.204021,STATS,-1,5.138,,200.000,11264,base=11 next=16
0.243188,DUPACK,11,5.138,,,11264,
0.243315,ACK,12,5.333,,,12288,"cum ack, base->12"
0.243767,SEND,16,5.333,,200.000,12288,
0.243849,ACK,13,5.520,,,13312,"cum ack, base->13"
0.247218,SEND,17,5.520,,200.000,13312,
0.253617,ACK,14,5.702,,,14336,"cum ack, base->14"
0.253703,ACK,15,5.877,,,15360,"cum ack, base->15"
0.256736,SEND,18,5.877,,200.000,15360,
0.257164,SEND,19,5.877,,200.000,15360,
0.290871,ACK,17,6.213,,,17408,"cum ack, base->17"
0.292149,SEND,20,6.213,,200.000,17408,
0.292358,SEND,21,6.213,,200.000,17408,
0.292541,SEND,22,6.213,,200.000,17408,
0.297673,ACK,18,6.373,,,18432,"cum ack, base->18"
0.298548,SEND,23,6.373,,200.000,18432,
0.304623,STATS,-1,6.373,,200.000,18432,base=18 next=24
0.313840,ACK,19,6.530,,,19456,"cum ack, base->19"
0.313905,ACK,20,6.684,,,20480,"cum ack, base->20"
0.317005,SEND,24,6.684,,200.000,20480,
0.317180,SEND,25,6.684,,200.000,20480,
0.341384,ACK,21,6.833,,,21504,"cum ack, base->21"
0.341485,ACK,22,6.979,,,22528,"cum ack, base->22"
0.343007,ACK,23,7.123,,,23552,"cum ack, base->23"
0.343075,ACK,24,7.263,,,24576,"cum ack, base->24"
0.344435,SEND,26,7.263,,200.000,24576,
0.344796,SEND,27,7.263,,200.000,24576,
0.345163,SEND,28,7.263,,200.000,24576,
0.345520,SEND,29,7.263,,200.000,24576,
0.345871,SEND,30,7.263,,200.000,24576,
0.367467,ACK,25,7.401,,,25600,"cum ack, base->25"
0.370478,SEND,31,7.401,,200.000,25600,
0.387568,ACK,27,7.669,,,27648,"cum ack, base->27"
