t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.639558,DELIVER,0,,,,1024,
0.648386,DELIVER,1,,,,2048,
0.648499,DELIVER,2,,,,3072,
0.648600,DELIVER,3,,,,4096,
0.700124,DELIVER,4,,,,5120,
0.700616,DELIVER,5,,,,6144,
0.700744,DELIVER,6,,,,7168,
0.700878,DELIVER,7,,,,8192,
0.749035,DELIVER,8,,,,9216,
0.749248,DELIVER,9,,,,10240,
0.749416,DELIVER,10,,,,11264,
0.749580,DELIVER,11,,,,12288,
0.752157,DELIVER,12,,,,13312,
0.797979,DELIVER,13,,,,14336,
0.798293,DELIVER,14,,,,15360,
0.798550,DELIVER,15,,,,16384,
0.798814,DELIVER,16,,,,17408,
0.802046,GAP,18,,,,17408,expected 17
0.846888,DELIVER,17,,,,18432,
0.847416,DELIVER,18,,,,19456,
0.847898,DELIVER,19,,,,20480,
0.848364,GAP,21,,,,20480,expected 20
0.848762,GAP,22,,,,20480,expected 20
0.898568,DELIVER,20,,,,21504,
0.899090,DELIVER,21,,,,22528,
0.899547,DELIVER,22,,,,23552,
0.900051,DELIVER,23,,,,24576,
0.900401,DELIVER,24,,,,25600,
0.939106,GAP,26,,,,25600,expected 25
0.951156,GAP,27,,,,25600,expected 25
0.953597,GAP,28,,,,25600,expected 25
0.954077,GAP,29,,,,25600,expected 25
0.954562,GAP,30,,,,25600,expected 25
0.984150,DELIVER,25,,,,26624,
0.984603,DELIVER,26,,,,27648,
0.985508,DELIVER,27,,,,28672,
0.985976,DELIVER,28,,,,29696,
0.986826,DELIVER,29,,,,30720,
0.987301,DELIVER,30,,,,31744,
1.045680,DELIVER,31,,,,32768,
1.046238,DELIVER,32,,,,33792,
1.046768,DELIVER,33,,,,34816,
1.047259,DELIVER,34,,,,35840,
1.047717,DELIVER,35,,,,36864,
1.048179,DELIVER,36,,,,37888,
1.105410,DELIVER,37,,,,38912,
1.105989,DELIVER,38,,,,39936,
1.106407,DELIVER,39,,,,40960,
1.106868,GAP,41,,,,40960,expected 40
