t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000356,SEND,0,4.000,,200.000,0,
0.000441,SEND,1,4.000,,200.000,0,
0.000518,SEND,2,4.000,,200.000,0,
0.000590,SEND,3,4.000,,200.000,0,
0.000594,STATS,-1,4.000,,200.000,0,base=0 next=4
0.047549,ACK,1,4.250,,,1024,"cum ack, base->1"
0.047583,ACK,2,4.485,,,2048,"cum ack, base->2"
0.047607,ACK,3,4.708,,,3072,"cum ack, base->3"
0.047624,ACK,4,4.921,,,4096,"cum ack, base->4"
0.047802,SEND,4,4.921,,200.000,4096,
0.047905,SEND,5,4.921,,200.000,4096,
0.048001,SEND,6,4.921,,200.000,4096,
0.048098,SEND,7,4.921,,200.000,4096,
0.102381,STATS,-1,4.921,,200.000,4096,base=4 next=8
0.104212,ACK,5,5.124,,,5120,"cum ack, base->5"
0.104236,ACK,6,5.319,,,6144,"cum ack, base->6"
0.104255,ACK,7,5.507,,,7168,"cum ack, base->7"
0.104271,ACK,8,5.689,,,8192,"cum ack, base->8"
0.105581,SEND,8,5.689,,200.000,8192,
0.105737,SEND,9,5.689,,200.000,8192,
0.105882,SEND,10,5.689,,200.000,8192,
0.106045,SEND,11,5.689,,200.000,8192,
0.106196,SEND,12,5.689,,200.000,8192,
0.154642,ACK,9,5.864,,,9216,"cum ack, base->9"
0.154678,ACK,10,6.035,,,10240,"cum ack, base->10"
0.154710,ACK,11,6.201,,,11264,"cum ack, base->11"
0.154742,ACK,12,6.362,,,12288,"cum ack, base->12"
0.155260,ACK,13,6.519,,,13312,"cum ack, base->13"
0.157696,SEND,13,6.519,,200.000,13312,
0.157928,SEND,14,6.519,,200.000,13312,
0.158153,SEND,15,6.519,,200.000,13312,
0.158376,SEND,16,6.519,,200.000,13312,
0.158602,SEND,17,6.519,,200.000,13312,
0.158825,SEND,18,6.519,,200.000,13312,
0.204250,STATS,-1,6.519,,200.000,13312,base=13 next=19
0.209141,ACK,14,6.672,,,14336,"cum ack, base->14"
0.209320,ACK,15,6.822,,,15360,"cum ack, base->15"
0.209394,ACK,16,6.969,,,16384,"cum ack, base->16"
0.209461,ACK,17,7.112,,,17408,"cum ack, base->17"
0.209526,ACK,18,7.253,,,18432,"cum ack, base->18"
0.209594,ACK,19,7.391,,,19456,"cum ack, base->19"
0.210788,SEND,19,7.391,,200.000,19456,
0.211165,SEND,20,7.391,,200.000,19456,
0.211528,SEND,21,7.391,,200.000,19456,
0.211890,SEND,22,7.391,,200.000,19456,
0.212261,SEND,23,7.391,,200.000,19456,
0.212637,SEND,24,7.391,,200.000,19456,
0.213010,SEND,25,7.391,,200.000,19456,
0.263564,ACK,20,7.526,,,20480,"cum ack, base->20"
0.266345,SEND,26,7.526,,200.000,20480,
0.268065,ACK,21,7.659,,,21504,"cum ack, base->21"
0.268643,ACK,22,7.790,,,22528,"cum ack, base->22"
0.268746,ACK,23,7.918,,,23552,"cum ack, base->23"
0.268815,ACK,24,8.044,,,24576,"cum ack, base->24"
0.268880,ACK,25,8.169,,,25600,"cum ack, base->25"
0.268945,ACK,26,8.291,,,26624,"cum ack, base->26"
0.269613,SEND,27,8.291,,200.000,26624,
0.270042,SEND,28,8.291,,200.000,26624,
0.270411,SEND,29,8.291,,200.000,26624,
0.270800,SEND,30,8.291,,200.000,26624,
0.271073,SEND,31,8.291,,200.000,26624,
0.271276,SEND,32,8.291,,200.000,26624,
0.271475,SEND,33,8.291,,200.000,26624,
