t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000339,SEND,0,4.000,,1000.000,0,
0.000426,SEND,1,4.000,,1000.000,0,
0.000504,SEND,2,4.000,,1000.000,0,
0.000577,SEND,3,4.000,,1000.000,0,
0.000585,STATS,-1,4.000,,1000.000,0,base=0 next=4 inflight=4
0.052769,ACK,0,4.250,52.410,157.229,1024,base=1
0.052812,ACK,1,4.485,52.405,131.055,2048,base=2
0.052839,ACK,2,4.708,52.396,111.459,3072,base=3
0.052859,ACK,3,4.921,52.381,96.795,4096,base=4
0.054890,SEND,4,4.921,52.381,96.795,4096,
0.054991,SEND,5,4.921,52.381,96.795,4096,
0.055085,SEND,6,4.921,52.381,96.795,4096,
0.055180,SEND,7,4.921,52.381,96.795,4096,
0.103434,STATS,-1,4.921,52.381,96.795,4096,base=4 next=8 inflight=4
0.113398,ACK,4,5.124,53.145,92.569,5120,base=5
0.113424,ACK,5,5.319,53.806,88.661,6144,base=6
0.113447,ACK,7,5.507,54.364,84.963,7168,base=6
0.113470,NAK,6,5.507,,,7168,
0.113631,RETX,6,4.895,54.364,84.963,7168,retx#1
0.115645,SEND,8,4.895,54.364,84.963,7168,
0.115774,SEND,9,4.895,54.364,84.963,7168,
0.115928,SEND,10,4.895,54.364,84.963,7168,
0.156267,NAK,6,4.895,,,7168,
0.156483,RETX,6,4.895,54.364,84.963,7168,retx#2
0.156552,ACK,6,5.099,54.364,84.963,8192,base=8
0.156592,ACK,8,5.296,52.686,89.056,9216,base=9
0.156623,ACK,9,5.484,51.206,90.324,10240,base=10
0.158357,SEND,11,5.484,51.206,90.324,10240,
0.158535,SEND,12,5.484,51.206,90.324,10240,
0.158713,SEND,13,5.484,51.206,90.324,10240,
0.158909,SEND,14,5.484,51.206,90.324,10240,
0.160073,ACK,10,5.667,50.325,86.709,11264,base=11
0.162143,SEND,15,5.667,50.325,86.709,11264,
0.198890,DUPACK,6,5.667,,,11264,
0.203883,STATS,-1,5.667,50.325,86.709,11264,base=11 next=16 inflight=5
0.207158,ACK,12,5.843,50.109,79.130,12288,base=11
0.207258,ACK,13,6.014,49.911,73.255,13312,base=11
0.207333,ACK,14,6.181,49.724,68.731,14336,base=11
0.207770,RETX,11,5.494,49.724,68.731,14336,retx#1
0.207899,ACK,15,5.676,49.227,67.458,15360,base=11
0.210360,SEND,16,5.676,49.227,67.458,15360,
0.210728,SEND,17,5.676,49.227,67.458,15360,
0.211085,SEND,18,5.676,49.227,67.458,15360,
0.211452,SEND,19,5.676,49.227,67.458,15360,
0.263194,ACK,11,5.852,49.227,67.458,16384,base=16
0.263299,ACK,16,6.023,49.689,67.061,17408,base=17
0.263376,ACK,17,6.189,50.058,66.036,18432,base=18
0.263468,ACK,18,6.351,50.347,64.645,19456,base=19
0.266200,SEND,20,6.351,50.347,64.645,19456,
0.266576,SEND,21,6.351,50.347,64.645,19456,
0.266942,SEND,22,6.351,50.347,64.645,19456,
0.267312,SEND,23,6.351,50.347,64.645,19456,
0.267674,SEND,24,6.351,50.347,64.645,19456,
0.276878,TIMEOUT,19,5.645,50.347,129.290,19456,
0.277273,RETX,19,5.645,50.347,129.290,19456,retx#1
0.303916,STATS,-1,5.645,50.347,129.290,19456,base=19 next=25 inflight=6
0.305687,ACK,20,5.822,48.986,70.596,20480,base=19
0.305775,NAK,19,5.822,,,20480,
0.306194,RETX,19,5.822,48.986,70.596,20480,retx#2
0.320039,ACK,21,5.994,49.543,70.201,21504,base=19
0.320157,ACK,22,6.161,50.000,69.155,22528,base=19
0.320543,RETX,19,6.161,50.000,69.155,22528,retx#3
0.320623,ACK,23,6.323,50.413,68.078,23552,base=19
0.320696,ACK,24,6.481,50.738,66.587,24576,base=19
0.322639,SEND,25,6.481,50.738,66.587,24576,
0.323000,SEND,26,6.481,50.738,66.587,24576,
0.323398,SEND,27,6.481,50.738,66.587,24576,
0.323768,SEND,28,6.481,50.738,66.587,24576,
0.324140,SEND,29,6.481,50.738,66.587,24576,
0.325608,ACK,19,6.635,50.738,66.587,25600,base=25
0.327556,SEND,30,6.635,50.738,66.587,25600,
0.349148,DUPACK,19,6.635,,,25600,
0.376617,ACK,27,6.786,51.042,65.361,26624,base=25
0.377193,NAK,25,6.786,,,26624,
0.377664,RETX,25,6.032,51.042,65.361,26624,retx#1
