t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.632525,BUFFER,0,,,,0,held=1
0.632553,DELIVER,0,,,,1024,
0.640300,BUFFER,1,,,,1024,held=1
0.640307,DELIVER,1,,,,2048,
0.640417,BUFFER,2,,,,2048,held=1
0.640420,DELIVER,2,,,,3072,
0.640524,BUFFER,3,,,,3072,held=1
0.640527,DELIVER,3,,,,4096,
0.693101,BUFFER,4,,,,4096,held=1
0.693112,DELIVER,4,,,,5120,
0.693493,BUFFER,5,,,,5120,held=1
0.693498,DELIVER,5,,,,6144,
0.693671,BUFFER,7,,,,6144,held=1
0.693696,NAK,6,,,,6144,
0.745743,NAK,6,,,,6144,
0.747805,BUFFER,6,,,,6144,held=2
0.747820,DELIVER,6,,,,7168,
0.747824,DELIVER,7,,,,8192,
0.747991,BUFFER,8,,,,8192,held=1
0.747996,DELIVER,8,,,,9216,
0.748861,BUFFER,9,,,,9216,held=1
0.748866,DELIVER,9,,,,10240,
0.749052,BUFFER,10,,,,10240,held=1
0.749057,DELIVER,10,,,,11264,
0.791634,DUP,6,,,,11264,
0.795169,BUFFER,11,,,,11264,held=1
0.795194,DELIVER,11,,,,12288,
0.796557,BUFFER,12,,,,12288,held=1
0.796567,DELIVER,12,,,,13312,
0.796799,BUFFER,13,,,,13312,held=1
0.796811,DELIVER,13,,,,14336,
0.797044,BUFFER,14,,,,14336,held=1
0.797052,DELIVER,14,,,,15360,
0.797266,BUFFER,15,,,,15360,held=1
0.797277,DELIVER,15,,,,16384,
0.850589,DUP,11,,,,16384,
0.851096,BUFFER,16,,,,16384,held=1
0.851144,DELIVER,16,,,,17408,
0.851592,BUFFER,17,,,,17408,held=1
0.851607,DELIVER,17,,,,18432,
0.852065,BUFFER,18,,,,18432,held=1
0.852086,DELIVER,18,,,,19456,
0.897595,BUFFER,20,,,,19456,held=1
0.897650,NAK,19,,,,19456,
0.904977,BUFFER,21,,,,19456,held=2
0.905825,BUFFER,22,,,,19456,held=3
0.906353,BUFFER,23,,,,19456,held=4
0.906829,BUFFER,24,,,,19456,held=5
0.916290,BUFFER,19,,,,19456,held=6
0.916319,DELIVER,19,,,,20480,
0.916332,DELIVER,20,,,,21504,
0.916342,DELIVER,21,,,,22528,
0.916361,DELIVER,22,,,,23552,
0.916371,DELIVER,23,,,,24576,
0.916381,DELIVER,24,,,,25600,
0.942301,DUP,19,,,,25600,
0.969194,BUFFER,27,,,,25600,held=1
0.969244,NAK,25,,,,25600,
0.969274,NAK,26,,,,25600,
0.969785,BUFFER,28,,,,25600,held=2
0.970255,BUFFER,29,,,,25600,held=3
0.970622,BUFFER,30,,,,25600,held=4
1.010197,BUFFER,25,,,,25600,held=5
1.010238,DELIVER,25,,,,26624,
1.017600,BUFFER,26,,,,26624,held=5
1.017617,DELIVER,26,,,,27648,
1.017628,DELIVER,27,,,,28672,
1.017639,DELIVER,28,,,,29696,
1.017651,DELIVER,29,,,,30720,
1.017660,DELIVER,30,,,,31744,
1.018099,BUFFER,31,,,,31744,held=1
1.018120,DELIVER,31,,,,32768,
1.021519,DUP,25,,,,32768,
1.024622,BUFFER,32,,,,32768,held=1
1.024658,DELIVER,32,,,,33792,
1.025073,BUFFER,33,,,,33792,held=1
1.025098,DELIVER,33,,,,34816,
1.062487,BUFFER,35,,,,34816,held=1
1.062545,NAK,34,,,,34816,
1.063025,BUFFER,36,,,,34816,held=2
1.075067,BUFFER,37,,,,34816,held=3
1.110443,BUFFER,34,,,,34816,held=4
1.110482,DELIVER,34,,,,35840,
1.110496,DELIVER,35,,,,36864,
1.110509,DELIVER,36,,,,37888,
1.110520,DELIVER,37,,,,38912,
1.111010,DUP,31,,,,38912,
1.118492,BUFFER,38,,,,38912,held=1
1.118512,DELIVER,38,,,,39936,
1.119014,BUFFER,39,,,,39936,held=1
1.119035,DELIVER,39,,,,40960,
1.119481,DUP,33,,,,40960,
1.164618,BUFFER,41,,,,40960,held=1
1.164665,NAK,40,,,,40960,
1.165145,BUFFER,42,,,,40960,held=2
1.166361,BUFFER,43,,,,40960,held=3
1.170604,BUFFER,44,,,,40960,held=4
1.171073,BUFFER,45,,,,40960,held=5
1.175518,BUFFER,46,,,,40960,held=6
1.187384,BUFFER,40,,,,40960,held=7
1.187410,DELIVER,40,,,,41984,
1.187423,DELIVER,41,,,,43008,
1.187433,DELIVER,42,,,,44032,
1.187442,DELIVER,43,,,,45056,
1.187452,DELIVER,44,,,,46080,
1.187461,DELIVER,45,,,,47104,
1.187470,DELIVER,46,,,,48128,
1.211107,DUP,40,,,,48128,
1.211562,BUFFER,48,,,,48128,held=1
1.211596,NAK,47,,,,48128,
1.211946,BUFFER,49,,,,48128,held=2
1.217918,BUFFER,50,,,,48128,held=3
1.220314,BUFFER,51,,,,48128,held=4
1.223801,BUFFER,52,,,,48128,held=5
1.234815,BUFFER,53,,,,48128,held=6
1.255552,BUFFER,47,,,,48128,held=7
1.255589,DELIVER,47,,,,49152,
1.255628,DELIVER,48,,,,50176,
1.255639,DELIVER,49,,,,51200,
1.255650,DELIVER,50,,,,52224,
1.255660,DELIVER,51,,,,53248,
1.255669,DELIVER,52,,,,54272,
1.255679,DELIVER,53,,,,55296,
1.257944,DUP,47,,,,55296,
1.264284,BUFFER,54,,,,55296,held=1
1.264302,DELIVER,54,,,,56320,
1.264771,BUFFER,55,,,,56320,held=1
1.264857,DELIVER,55,,,,57344,
1.265330,BUFFER,56,,,,57344,held=1
1.265348,DELIVER,56,,,,58368,
1.291806,DUP,52,,,,58368,
1.302704,BUFFER,59,,,,58368,held=1
1.302742,NAK,57,,,,58368,
1.302769,NAK,58,,,,58368,
1.312428,DUP,52,,,,58368,
1.312971,BUFFER,60,,,,58368,held=2
1.315000,BUFFER,61,,,,58368,held=3
