t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000318,SEND,0,4.000,,200.000,0,
0.000405,SEND,1,4.000,,200.000,0,
0.000482,SEND,2,4.000,,200.000,0,
0.000555,SEND,3,4.000,,200.000,0,
0.000560,STATS,-1,4.000,,200.000,0,base=0 next=4
0.045927,ACK,1,4.250,,,1024,"cum ack, base->1"
0.045964,ACK,2,4.485,,,2048,"cum ack, base->2"
0.048841,SEND,4,4.485,,200.000,2048,
0.048940,SEND,5,4.485,,200.000,2048,
0.051006,ACK,3,4.708,,,3072,"cum ack, base->3"
0.052049,SEND,6,4.708,,200.000,3072,
0.053352,ACK,4,4.921,,,4096,"cum ack, base->4"
0.055161,SEND,7,4.921,,200.000,4096,
0.099921,ACK,5,5.124,,,5120,"cum ack, base->5"
0.099944,ACK,6,5.319,,,6144,"cum ack, base->6"
0.099962,NAK,6,5.319,,,6144,
0.099973,FASTRETX,6,4.728,,200.000,6144,nak
0.099989,DUPACK,6,4.728,,,6144,
0.102900,RETX,6,4.728,,200.000,6144,
0.103028,RETX,7,4.728,,200.000,6144,
0.103155,SEND,8,4.728,,200.000,6144,
0.103296,SEND,9,4.728,,200.000,6144,
0.103303,STATS,-1,4.728,,200.000,6144,base=6 next=10
0.142684,ACK,7,4.940,,,7168,"cum ack, base->7"
0.143405,ACK,8,5.142,,,8192,"cum ack, base->8"
0.145702,SEND,10,5.142,,200.000,8192,
0.145882,SEND,11,5.142,,200.000,8192,
0.146057,SEND,12,5.142,,200.000,8192,
0.147850,ACK,9,5.336,,,9216,"cum ack, base->9"
0.147882,ACK,10,5.524,,,10240,"cum ack, base->10"
0.149262,SEND,13,5.524,,200.000,10240,
0.149441,SEND,14,5.524,,200.000,10240,
0.195895,ACK,11,5.705,,,11264,"cum ack, base->11"
0.196430,SEND,15,5.705,,200.000,11264,
0.196522,ACK,12,5.880,,,12288,"cum ack, base->12"
0.196658,ACK,14,6.216,,,14336,"cum ack, base->14"
0.196749,ACK,15,6.376,,,15360,"cum ack, base->15"
0.199852,SEND,16,6.376,,200.000,15360,
0.200214,SEND,17,6.376,,200.000,15360,
0.200603,SEND,18,6.376,,200.000,15360,
0.200958,SEND,19,6.376,,200.000,15360,
0.201360,SEND,20,6.376,,200.000,15360,
0.203979,STATS,-1,6.376,,200.000,15360,base=15 next=21
0.237768,ACK,16,6.533,,,16384,"cum ack, base->16"
