t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000325,SEND,0,4.000,,200.000,0,
0.000411,SEND,1,4.000,,200.000,0,
0.000488,SEND,2,4.000,,200.000,0,
0.000561,SEND,3,4.000,,200.000,0,
0.000567,STATS,-1,4.000,,200.000,0,base=0 next=4
0.039866,ACK,1,4.250,,,1024,"cum ack, base->1"
0.042827,SEND,4,4.250,,200.000,1024,
0.049400,ACK,2,4.485,,,2048,"cum ack, base->2"
0.049429,ACK,3,4.708,,,3072,"cum ack, base->3"
0.049446,ACK,4,4.921,,,4096,"cum ack, base->4"
0.051965,SEND,5,4.921,,200.000,4096,
0.052061,SEND,6,4.921,,200.000,4096,
0.052156,SEND,7,4.921,,200.000,4096,
0.088465,ACK,5,5.124,,,5120,"cum ack, base->5"
0.091462,SEND,8,5.124,,200.000,5120,
0.091588,SEND,9,5.124,,200.000,5120,
0.098015,ACK,6,5.319,,,6144,"cum ack, base->6"
0.098037,ACK,7,5.507,,,7168,"cum ack, base->7"
0.100051,ACK,8,5.689,,,8192,"cum ack, base->8"
0.100773,SEND,10,5.689,,200.000,8192,
0.100902,SEND,11,5.689,,200.000,8192,
0.101034,SEND,12,5.689,,200.000,8192,
0.101041,STATS,-1,5.689,,200.000,8192,base=8 next=13
0.142585,ACK,9,5.864,,,9216,"cum ack, base->9"
0.142619,ACK,10,6.035,,,10240,"cum ack, base->10"
0.143403,SEND,13,6.035,,200.000,10240,
0.143583,SEND,14,6.035,,200.000,10240,
0.143759,SEND,15,6.035,,200.000,10240,
0.146937,ACK,11,6.201,,,11264,"cum ack, base->11"
0.146970,ACK,12,6.362,,,12288,"cum ack, base->12"
0.146997,ACK,13,6.519,,,13312,"cum ack, base->13"
0.149951,SEND,16,6.519,,200.000,13312,
0.150100,SEND,17,6.519,,200.000,13312,
0.150260,SEND,18,6.519,,200.000,13312,
0.193833,ACK,14,6.672,,,14336,"cum ack, base->14"
0.193892,ACK,15,6.822,,,15360,"cum ack, base->15"
0.193923,ACK,16,6.969,,,16384,"cum ack, base->16"
0.193954,ACK,17,7.112,,,17408,"cum ack, base->17"
0.194944,SEND,19,7.112,,200.000,17408,
0.195137,SEND,20,7.112,,200.000,17408,
0.195320,SEND,21,7.112,,200.000,17408,
0.195495,SEND,22,7.112,,200.000,17408,
0.195674,SEND,23,7.112,,200.000,17408,
0.195796,ACK,18,7.253,,,18432,"cum ack, base->18"
0.198880,SEND,24,7.253,,200.000,18432,
0.201905,STATS,-1,7.253,,200.000,18432,base=18 next=25
0.251914,ACK,20,7.526,,,20480,"cum ack, base->20"
0.252089,ACK,21,7.659,,,21504,"cum ack, base->21"
0.252139,ACK,22,7.790,,,22528,"cum ack, base->22"
0.252180,ACK,23,7.918,,,23552,"cum ack, base->23"
0.252219,ACK,24,8.044,,,24576,"cum ack, base->24"
0.252276,ACK,25,8.169,,,25600,"cum ack, base->25"
0.252672,SEND,25,8.169,,200.000,25600,
0.253115,SEND,26,8.169,,200.000,25600,
0.253333,SEND,27,8.169,,200.000,25600,
0.253539,SEND,28,8.169,,200.000,25600,
0.253751,SEND,29,8.169,,200.000,25600,
0.253952,SEND,30,8.169,,200.000,25600,
0.254239,SEND,31,8.169,,200.000,25600,
0.254444,SEND,32,8.169,,200.000,25600,
