t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.641857,BUFFER,0,,,,0,held=1
0.641879,DELIVER,0,,,,1024,
0.642000,BUFFER,1,,,,1024,held=1
0.642006,DELIVER,1,,,,2048,
0.642111,BUFFER,2,,,,2048,held=1
0.642114,DELIVER,2,,,,3072,
0.642213,BUFFER,3,,,,3072,held=1
0.642216,DELIVER,3,,,,4096,
0.684208,BUFFER,4,,,,4096,held=1
0.684214,DELIVER,4,,,,5120,
0.694431,BUFFER,5,,,,5120,held=1
0.694436,DELIVER,5,,,,6144,
0.694593,BUFFER,6,,,,6144,held=1
0.694597,DELIVER,6,,,,7168,
0.694752,BUFFER,7,,,,7168,held=1
0.694760,DELIVER,7,,,,8192,
0.736157,BUFFER,8,,,,8192,held=1
0.736165,DELIVER,8,,,,9216,
0.736371,BUFFER,9,,,,9216,held=1
0.736379,DELIVER,9,,,,10240,
0.743099,BUFFER,10,,,,10240,held=1
0.743106,DELIVER,10,,,,11264,
0.743283,BUFFER,11,,,,11264,held=1
0.743288,DELIVER,11,,,,12288,
0.743456,BUFFER,12,,,,12288,held=1
0.743460,DELIVER,12,,,,13312,
0.801498,BUFFER,13,,,,13312,held=1
0.801526,DELIVER,13,,,,14336,
0.801832,BUFFER,14,,,,14336,held=1
0.801848,DELIVER,14,,,,15360,
0.802121,BUFFER,15,,,,15360,held=1
0.802132,DELIVER,15,,,,16384,
0.802404,BUFFER,16,,,,16384,held=1
0.802438,DELIVER,16,,,,17408,
0.802708,BUFFER,17,,,,17408,held=1
0.802717,DELIVER,17,,,,18432,
0.802975,BUFFER,18,,,,18432,held=1
0.802985,DELIVER,18,,,,19456,
0.849601,BUFFER,19,,,,19456,held=1
0.849625,DELIVER,19,,,,20480,
0.849881,BUFFER,20,,,,20480,held=1
0.849892,DELIVER,20,,,,21504,
0.850096,BUFFER,21,,,,21504,held=1
0.850103,DELIVER,21,,,,22528,
0.854368,BUFFER,22,,,,22528,held=1
0.854380,DELIVER,22,,,,23552,
0.854642,BUFFER,23,,,,23552,held=1
0.854652,DELIVER,23,,,,24576,
0.854854,BUFFER,24,,,,24576,held=1
0.854862,DELIVER,24,,,,25600,
0.871597,DUP,18,,,,25600,
0.897655,DUP,18,,,,25600,
0.900112,BUFFER,25,,,,25600,held=1
0.900137,DELIVER,25,,,,26624,
0.901962,BUFFER,26,,,,26624,held=1
0.901981,DELIVER,26,,,,27648,
0.902317,BUFFER,27,,,,27648,held=1
0.902329,DELIVER,27,,,,28672,
0.902633,BUFFER,28,,,,28672,held=1
0.902643,DELIVER,28,,,,29696,
0.906087,BUFFER,29,,,,29696,held=1
0.906099,DELIVER,29,,,,30720,
0.906387,BUFFER,30,,,,30720,held=1
0.906398,DELIVER,30,,,,31744,
0.928620,BUFFER,31,,,,31744,held=1
0.928666,DELIVER,31,,,,32768,
0.949946,BUFFER,32,,,,32768,held=1
0.949998,DELIVER,32,,,,33792,
0.950503,BUFFER,33,,,,33792,held=1
0.950525,DELIVER,33,,,,34816,
0.950980,BUFFER,34,,,,34816,held=1
0.950996,DELIVER,34,,,,35840,
0.951462,BUFFER,35,,,,35840,held=1
0.951476,DELIVER,35,,,,36864,
0.955551,BUFFER,36,,,,36864,held=1
0.955584,DELIVER,36,,,,37888,
0.956178,BUFFER,37,,,,37888,held=1
0.956218,DELIVER,37,,,,38912,
0.956681,BUFFER,38,,,,38912,held=1
0.956699,DELIVER,38,,,,39936,
0.975638,BUFFER,39,,,,39936,held=1
0.975718,DELIVER,39,,,,40960,
0.995073,BUFFER,40,,,,40960,held=1
0.995101,DELIVER,40,,,,41984,
0.996875,BUFFER,41,,,,41984,held=1
0.996894,DELIVER,41,,,,43008,
0.997911,BUFFER,42,,,,43008,held=1
