t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.634786,BUFFER,0,,,,0,held=1
0.634820,DELIVER,0,,,,1024,
0.637321,BUFFER,1,,,,1024,held=1
0.637327,DELIVER,1,,,,2048,
0.637456,BUFFER,2,,,,2048,held=1
0.637467,DELIVER,2,,,,3072,
0.637575,BUFFER,3,,,,3072,held=1
0.637578,DELIVER,3,,,,4096,
0.684195,BUFFER,4,,,,4096,held=1
0.684207,DELIVER,4,,,,5120,
0.685616,BUFFER,6,,,,5120,held=1
0.685632,NAK,5,,,,5120,
0.685746,BUFFER,7,,,,5120,held=2
0.728113,BUFFER,5,,,,5120,held=3
0.728121,DELIVER,5,,,,6144,
0.728125,DELIVER,6,,,,7168,
0.728129,DELIVER,7,,,,8192,
0.728287,BUFFER,8,,,,8192,held=1
0.728291,DELIVER,8,,,,9216,
0.732723,BUFFER,9,,,,9216,held=1
0.732728,DELIVER,9,,,,10240,
0.732906,BUFFER,10,,,,10240,held=1
0.732915,DELIVER,10,,,,11264,
0.772561,DUP,5,,,,11264,
0.775122,BUFFER,11,,,,11264,held=1
0.775133,DELIVER,11,,,,12288,
0.775371,BUFFER,12,,,,12288,held=1
0.775380,DELIVER,12,,,,13312,
0.775625,BUFFER,13,,,,13312,held=1
0.775633,DELIVER,13,,,,14336,
0.786172,BUFFER,14,,,,14336,held=1
0.786180,DELIVER,14,,,,15360,
0.821946,BUFFER,15,,,,15360,held=1
0.821971,DELIVER,15,,,,16384,
0.827260,BUFFER,16,,,,16384,held=1
0.827316,DELIVER,16,,,,17408,
0.827587,BUFFER,17,,,,17408,held=1
0.827595,DELIVER,17,,,,18432,
0.827864,BUFFER,18,,,,18432,held=1
0.827872,DELIVER,18,,,,19456,
0.828162,BUFFER,19,,,,19456,held=1
0.828177,DELIVER,19,,,,20480,
0.849980,DUP,14,,,,20480,
0.880299,DUP,14,,,,20480,
0.880594,BUFFER,20,,,,20480,held=1
0.880612,DELIVER,20,,,,21504,
0.880854,BUFFER,21,,,,21504,held=1
0.880864,DELIVER,21,,,,22528,
0.881124,BUFFER,22,,,,22528,held=1
0.881132,DELIVER,22,,,,23552,
0.881401,BUFFER,23,,,,23552,held=1
0.881414,DELIVER,23,,,,24576,
0.883964,BUFFER,24,,,,24576,held=1
0.883978,DELIVER,24,,,,25600,
0.903668,BUFFER,25,,,,25600,held=1
0.903705,DELIVER,25,,,,26624,
0.931060,BUFFER,26,,,,26624,held=1
0.931097,DELIVER,26,,,,27648,
0.931588,BUFFER,27,,,,27648,held=1
0.931608,DELIVER,27,,,,28672,
0.932078,BUFFER,28,,,,28672,held=1
0.932095,DELIVER,28,,,,29696,
0.932505,BUFFER,29,,,,29696,held=1
0.932554,DELIVER,29,,,,30720,
0.932932,BUFFER,30,,,,30720,held=1
0.932949,DELIVER,30,,,,31744,
0.933291,BUFFER,31,,,,31744,held=1
0.933304,DELIVER,31,,,,32768,
0.954102,BUFFER,32,,,,32768,held=1
0.954189,DELIVER,32,,,,33792,
0.966243,BUFFER,33,,,,33792,held=1
0.966284,DELIVER,33,,,,34816,
0.973450,BUFFER,34,,,,34816,held=1
0.973474,DELIVER,34,,,,35840,
0.978442,BUFFER,35,,,,35840,held=1
0.978463,DELIVER,35,,,,36864,
0.987301,BUFFER,36,,,,36864,held=1
0.987347,DELIVER,36,,,,37888,
0.987871,BUFFER,37,,,,37888,held=1
0.987888,DELIVER,37,,,,38912,
0.988378,BUFFER,39,,,,38912,held=1
0.988430,NAK,38,,,,38912,
0.994096,BUFFER,40,,,,38912,held=2
1.007836,BUFFER,41,,,,38912,held=3
1.016621,BUFFER,42,,,,38912,held=4
1.026059,BUFFER,43,,,,38912,held=5
1.026478,BUFFER,44,,,,38912,held=6
1.028667,BUFFER,45,,,,38912,held=7
1.034600,BUFFER,38,,,,38912,held=8
1.034628,DELIVER,38,,,,39936,
1.034639,DELIVER,39,,,,40960,
1.034647,DELIVER,40,,,,41984,
1.034660,DELIVER,41,,,,43008,
1.034667,DELIVER,42,,,,44032,
1.034674,DELIVER,43,,,,45056,
1.034680,DELIVER,44,,,,46080,
1.034687,DELIVER,45,,,,47104,
1.035038,BUFFER,46,,,,47104,held=1
1.035052,DELIVER,46,,,,48128,
1.035417,BUFFER,47,,,,48128,held=1
1.035428,DELIVER,47,,,,49152,
1.046273,DUP,38,,,,49152,
1.046768,BUFFER,48,,,,49152,held=1
1.046833,DELIVER,48,,,,50176,
1.072547,BUFFER,49,,,,50176,held=1
1.072585,DELIVER,49,,,,51200,
1.073086,BUFFER,50,,,,51200,held=1
1.073107,DELIVER,50,,,,52224,
1.073578,DUP,42,,,,52224,
1.074097,BUFFER,51,,,,52224,held=1
1.074119,DELIVER,51,,,,53248,
1.077998,BUFFER,52,,,,53248,held=1
1.078025,DELIVER,52,,,,54272,
1.078503,BUFFER,53,,,,54272,held=1
1.078522,DELIVER,53,,,,55296,
1.088245,DUP,43,,,,55296,
1.098577,DUP,42,,,,55296,
1.099212,BUFFER,54,,,,55296,held=1
1.099248,DELIVER,54,,,,56320,
1.106893,BUFFER,55,,,,56320,held=1
1.106915,DELIVER,55,,,,57344,
1.110431,BUFFER,56,,,,57344,held=1
1.110456,DELIVER,56,,,,58368,
1.110966,BUFFER,57,,,,58368,held=1
1.110987,DELIVER,57,,,,59392,
1.131768,BUFFER,58,,,,59392,held=1
1.131790,DELIVER,58,,,,60416,
1.132098,BUFFER,59,,,,60416,held=1
1.132115,DELIVER,59,,,,61440,
1.132411,DUP,43,,,,61440,
1.132720,BUFFER,60,,,,61440,held=1
1.132731,DELIVER,60,,,,62464,
1.133024,BUFFER,61,,,,62464,held=1
1.133033,DELIVER,61,,,,63488,
1.139495,BUFFER,62,,,,63488,held=1
1.139509,DELIVER,62,,,,64512,
1.154287,DUP,54,,,,64512,
1.155749,BUFFER,63,,,,64512,held=1
1.155762,DELIVER,63,,,,65536,
1.163085,BUFFER,64,,,,65536,held=1
1.163112,DELIVER,64,,,,66560,
1.163347,BUFFER,66,,,,66560,held=1
1.163362,NAK,65,,,,66560,
1.172189,DUP,58,,,,66560,
1.172422,BUFFER,67,,,,66560,held=2
1.183017,BUFFER,68,,,,66560,held=3
1.183325,BUFFER,69,,,,66560,held=4
1.183618,BUFFER,70,,,,66560,held=5
1.183907,BUFFER,71,,,,66560,held=6
1.201521,BUFFER,72,,,,66560,held=7
1.212532,BUFFER,65,,,,66560,held=8
1.212559,DELIVER,65,,,,67584,
1.212566,DELIVER,66,,,,68608,
1.212575,DELIVER,67,,,,69632,
1.212581,DELIVER,68,,,,70656,
1.212590,DELIVER,69,,,,71680,
1.212596,DELIVER,70,,,,72704,
1.212602,DELIVER,71,,,,73728,
1.212607,DELIVER,72,,,,74752,
1.214506,DUP,63,,,,74752,
1.222226,BUFFER,73,,,,74752,held=1
1.222258,DELIVER,73,,,,75776,
1.222598,BUFFER,74,,,,75776,held=1
1.222609,DELIVER,74,,,,76800,
1.227573,BUFFER,75,,,,76800,held=1
1.227600,DELIVER,75,,,,77824,
1.228117,BUFFER,76,,,,77824,held=1
1.228134,DELIVER,76,,,,78848,
1.232379,BUFFER,77,,,,78848,held=1
1.232400,DELIVER,77,,,,79872,
1.235882,BUFFER,78,,,,79872,held=1
1.235907,DELIVER,78,,,,80896,
1.249944,BUFFER,79,,,,80896,held=1
1.249985,DELIVER,79,,,,81920,
1.252803,BUFFER,80,,,,81920,held=1
1.252883,DELIVER,80,,,,82944,
1.274274,DUP,67,,,,82944,
1.275124,BUFFER,81,,,,82944,held=1
1.275150,DELIVER,81,,,,83968,
1.275688,BUFFER,82,,,,83968,held=1
1.275704,DELIVER,82,,,,84992,
1.276024,BUFFER,83,,,,84992,held=1
1.276035,DELIVER,83,,,,86016,
1.285470,BUFFER,84,,,,86016,held=1
1.285500,DELIVER,84,,,,87040,
1.285875,BUFFER,85,,,,87040,held=1
1.285888,DELIVER,85,,,,88064,
1.286284,BUFFER,86,,,,88064,held=1
1.286304,DELIVER,86,,,,89088,
1.286788,BUFFER,87,,,,89088,held=1
1.286809,DELIVER,87,,,,90112,
1.303617,BUFFER,88,,,,90112,held=1
1.303656,DELIVER,88,,,,91136,
1.304566,BUFFER,89,,,,91136,held=1
1.304583,DELIVER,89,,,,92160,
1.314074,BUFFER,90,,,,92160,held=1
1.314105,DELIVER,90,,,,93184,
1.315317,BUFFER,91,,,,93184,held=1
1.315337,DELIVER,91,,,,94208,
1.335156,DUP,85,,,,94208,
1.338996,BUFFER,93,,,,94208,held=1
1.339045,NAK,92,,,,94208,
1.339514,BUFFER,94,,,,94208,held=2
1.339880,BUFFER,95,,,,94208,held=3
1.359097,BUFFER,97,,,,94208,held=4
1.359155,NAK,96,,,,94208,
1.359687,BUFFER,98,,,,94208,held=5
1.364386,BUFFER,99,,,,94208,held=6
1.364838,BUFFER,100,,,,94208,held=7
1.383553,BUFFER,101,,,,94208,held=8
1.384075,BUFFER,102,,,,94208,held=9
1.390620,BUFFER,103,,,,94208,held=10
1.390668,NAK,92,,,,94208,
1.391172,DUP,81,,,,94208,
1.411971,BUFFER,96,,,,94208,held=11
