t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000294,SEND,0,4.000,,200.000,0,
0.000383,SEND,1,4.000,,200.000,0,
0.000461,SEND,2,4.000,,200.000,0,
0.000534,SEND,3,4.000,,200.000,0,
0.000538,STATS,-1,4.000,,200.000,0,base=0 next=4
0.060764,ACK,1,4.250,,,1024,"cum ack, base->1"
0.060802,ACK,2,4.485,,,2048,"cum ack, base->2"
0.060831,ACK,3,4.708,,,3072,"cum ack, base->3"
0.060849,ACK,4,4.921,,,4096,"cum ack, base->4"
0.062953,SEND,4,4.921,,200.000,4096,
0.063056,SEND,5,4.921,,200.000,4096,
0.063155,SEND,6,4.921,,200.000,4096,
0.063258,SEND,7,4.921,,200.000,4096,
0.100941,STATS,-1,4.921,,200.000,4096,base=4 next=8
0.109003,ACK,5,5.124,,,5120,"cum ack, base->5"
0.109030,ACK,6,5.319,,,6144,"cum ack, base->6"
0.109051,ACK,7,5.507,,,7168,"cum ack, base->7"
0.109071,ACK,8,5.689,,,8192,"cum ack, base->8"
0.111132,SEND,8,5.689,,200.000,8192,
0.111261,SEND,9,5.689,,200.000,8192,
0.111386,SEND,10,5.689,,200.000,8192,
0.111511,SEND,11,5.689,,200.000,8192,
0.111642,SEND,12,5.689,,200.000,8192,
0.157110,ACK,9,5.864,,,9216,"cum ack, base->9"
0.157142,ACK,10,6.035,,,10240,"cum ack, base->10"
0.157168,ACK,11,6.201,,,11264,"cum ack, base->11"
0.159617,SEND,13,6.201,,200.000,11264,
0.159802,SEND,14,6.201,,200.000,11264,
0.159979,SEND,15,6.201,,200.000,11264,
0.160161,SEND,16,6.201,,200.000,11264,
0.160225,ACK,12,6.362,,,12288,"cum ack, base->12"
0.160258,ACK,13,6.519,,,13312,"cum ack, base->13"
0.162865,SEND,17,6.519,,200.000,13312,
0.163044,SEND,18,6.519,,200.000,13312,
0.200986,STATS,-1,6.519,,200.000,13312,base=13 next=19
0.203218,ACK,14,6.672,,,14336,"cum ack, base->14"
0.203359,ACK,15,6.822,,,15360,"cum ack, base->15"
0.203401,ACK,16,6.969,,,16384,"cum ack, base->16"
0.203448,ACK,18,7.253,,,18432,"cum ack, base->18"
0.205820,SEND,19,7.253,,200.000,18432,
0.206109,SEND,20,7.253,,200.000,18432,
0.206370,SEND,21,7.253,,200.000,18432,
