t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.639971,DELIVER,0,,,,1024,
0.640132,DELIVER,1,,,,2048,
0.640256,DELIVER,2,,,,3072,
0.640355,DELIVER,3,,,,4096,
0.690484,GAP,5,,,,4096,expected 4
0.692792,GAP,6,,,,4096,expected 4
0.692940,GAP,7,,,,4096,expected 4
0.731800,DELIVER,4,,,,5120,
0.738767,DELIVER,5,,,,6144,
0.738950,DELIVER,6,,,,7168,
0.739135,DELIVER,7,,,,8192,
0.781140,DELIVER,8,,,,9216,
0.783842,DELIVER,9,,,,10240,
0.784092,DELIVER,10,,,,11264,
0.784326,DELIVER,11,,,,12288,
0.784561,DELIVER,12,,,,13312,
0.825079,DELIVER,13,,,,14336,
0.831393,DELIVER,14,,,,15360,
0.831798,DELIVER,15,,,,16384,
0.832180,DELIVER,16,,,,17408,
0.832526,DELIVER,17,,,,18432,
0.832879,DELIVER,18,,,,19456,
0.882633,DELIVER,19,,,,20480,
0.883072,DELIVER,20,,,,21504,
0.883382,DELIVER,21,,,,22528,
0.883654,DELIVER,22,,,,23552,
0.883924,DELIVER,23,,,,24576,
0.884198,DELIVER,24,,,,25600,
0.884439,DELIVER,25,,,,26624,
0.940620,DELIVER,26,,,,27648,
0.941215,DELIVER,27,,,,28672,
0.941663,DELIVER,28,,,,29696,
0.942113,DELIVER,29,,,,30720,
0.942535,DELIVER,30,,,,31744,
0.942893,DELIVER,31,,,,32768,
0.943256,DELIVER,32,,,,33792,
0.986215,DELIVER,33,,,,34816,
0.986481,DELIVER,34,,,,35840,
0.986694,DELIVER,35,,,,36864,
0.986904,DELIVER,36,,,,37888,
0.987102,DELIVER,37,,,,38912,
0.987303,DELIVER,38,,,,39936,
0.987715,DELIVER,39,,,,40960,
0.995562,DELIVER,40,,,,41984,
1.032081,DELIVER,41,,,,43008,
1.032385,DELIVER,42,,,,44032,
1.032600,DELIVER,43,,,,45056,
1.037074,DELIVER,44,,,,46080,
1.037343,DELIVER,45,,,,47104,
1.037613,DELIVER,46,,,,48128,
1.037888,DELIVER,47,,,,49152,
1.039785,DELIVER,48,,,,50176,
1.040102,DELIVER,49,,,,51200,
1.088090,DELIVER,50,,,,52224,
1.088687,DELIVER,51,,,,53248,
1.089213,DELIVER,52,,,,54272,
1.089638,DELIVER,53,,,,55296,
1.089989,DELIVER,54,,,,56320,
1.090331,DELIVER,55,,,,57344,
1.090657,DELIVER,56,,,,58368,
1.091026,DELIVER,57,,,,59392,
1.091655,DELIVER,58,,,,60416,
1.091937,DELIVER,59,,,,61440,
1.139818,DELIVER,60,,,,62464,
1.143606,DELIVER,61,,,,63488,
1.147157,DELIVER,62,,,,64512,
1.147614,DELIVER,63,,,,65536,
1.148165,DELIVER,64,,,,66560,
1.148702,DELIVER,65,,,,67584,
1.149137,DELIVER,66,,,,68608,
1.149489,DELIVER,67,,,,69632,
1.149973,DELIVER,68,,,,70656,
1.150320,DELIVER,69,,,,71680,
1.150613,DELIVER,70,,,,72704,
1.188534,DELIVER,71,,,,73728,
1.189460,GAP,73,,,,73728,expected 72
1.193881,GAP,74,,,,73728,expected 72
1.200373,GAP,75,,,,73728,expected 72
1.200913,GAP,76,,,,73728,expected 72
1.201367,GAP,77,,,,73728,expected 72
1.201717,GAP,78,,,,73728,expected 72
1.202113,GAP,79,,,,73728,expected 72
1.202466,GAP,80,,,,73728,expected 72
1.226606,DUP,69,,,,73728,
1.238582,DUP,70,,,,73728,
1.239098,DUP,71,,,,73728,
1.239574,DELIVER,72,,,,74752,
1.240010,DELIVER,73,,,,75776,
1.240492,DELIVER,74,,,,76800,
1.240974,DELIVER,75,,,,77824,
1.241328,DELIVER,76,,,,78848,
