t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000280,SEND,0,4.000,,1000.000,0,
0.000368,SEND,1,4.000,,1000.000,0,
0.000446,SEND,2,4.000,,1000.000,0,
0.000519,SEND,3,4.000,,1000.000,0,
0.000526,STATS,-1,4.000,,1000.000,0,base=0 next=4 inflight=4
0.039264,ACK,0,4.250,38.972,116.915,1024,base=1
0.042122,SEND,4,4.250,38.972,116.915,1024,
0.050996,ACK,1,4.485,40.427,110.530,2048,base=2
0.051026,ACK,2,4.708,41.696,104.421,3072,base=3
0.051047,ACK,3,4.921,42.799,98.673,4096,base=4
0.051269,SEND,5,4.921,42.799,98.673,4096,
0.051369,SEND,6,4.921,42.799,98.673,4096,
0.051465,SEND,7,4.921,42.799,98.673,4096,
0.102757,STATS,-1,4.921,42.799,98.673,4096,base=4 next=8 inflight=4
0.107570,ACK,5,5.124,44.486,99.886,5120,base=4
0.107594,NAK,4,5.124,,,5120,
0.107742,RETX,4,4.555,44.486,99.886,5120,retx#1
0.107796,ACK,6,4.774,45.978,99.461,6144,base=4
0.107827,ACK,7,4.984,47.276,97.769,7168,base=4
0.107966,RETX,4,4.984,47.276,97.769,7168,retx#2
0.108956,SEND,8,4.984,47.276,97.769,7168,
0.109083,SEND,9,4.984,47.276,97.769,7168,
0.109221,SEND,10,4.984,47.276,97.769,7168,
0.160653,NAK,4,4.984,,,7168,
0.160883,RETX,4,4.984,47.276,97.769,7168,retx#3
0.160961,ACK,4,5.184,47.276,97.769,8192,base=8
0.160993,DUPACK,4,5.184,,,8192,
0.161029,ACK,8,5.377,47.874,90.534,9216,base=9
0.161081,ACK,10,5.563,48.373,84.354,10240,base=9
0.163741,SEND,11,5.563,48.373,84.354,10240,
0.163923,SEND,12,5.563,48.373,84.354,10240,
0.164099,SEND,13,5.563,48.373,84.354,10240,
0.164276,SEND,14,5.563,48.373,84.354,10240,
0.194539,TIMEOUT,9,4.945,48.373,168.708,10240,
0.194825,RETX,9,4.945,48.373,168.708,10240,retx#1
0.203303,STATS,-1,4.945,48.373,168.708,10240,base=9 next=15 inflight=5
0.206658,DUPACK,4,4.945,,,10240,
0.207477,ACK,11,5.147,47.791,79.430,11264,base=9
0.209259,ACK,13,5.341,47.459,73.843,12288,base=9
0.209675,RETX,9,5.341,47.459,73.843,12288,retx#2
0.210088,SEND,15,5.341,47.459,73.843,12288,
0.210519,SEND,16,5.341,47.459,73.843,12288,
0.210636,NAK,12,5.341,,,12288,
0.211039,RETX,12,5.341,47.459,73.843,12288,retx#1
0.211165,ACK,14,5.529,47.386,67.759,13312,base=9
0.213838,SEND,17,5.529,47.386,67.759,13312,
0.250184,ACK,9,5.710,47.386,67.759,14336,base=12
0.250304,ACK,15,5.885,46.488,68.955,15360,base=12
0.251444,ACK,16,6.055,45.790,68.220,16384,base=12
0.252976,SEND,18,6.055,45.790,68.220,16384,
0.253352,SEND,19,6.055,45.790,68.220,16384,
0.253714,SEND,20,6.055,45.790,68.220,16384,
0.254095,SEND,21,6.055,45.790,68.220,16384,
0.258496,ACK,12,6.220,45.790,68.220,17408,base=17
0.258579,ACK,17,6.381,45.657,63.542,18432,base=18
0.259822,SEND,22,6.381,45.657,63.542,18432,
0.260245,SEND,23,6.381,45.657,63.542,18432,
0.303799,ACK,19,6.537,46.253,64.433,19456,base=18
0.303878,ACK,20,6.690,46.741,64.280,20480,base=18
0.303935,ACK,21,6.840,47.130,63.395,21504,base=18
0.304264,RETX,18,6.080,47.130,63.395,21504,retx#1
0.304343,ACK,22,6.244,46.803,61.618,22528,base=18
0.304397,ACK,23,6.404,46.471,60.239,23552,base=18
0.305267,SEND,24,6.404,46.471,60.239,23552,
0.305536,SEND,25,6.404,46.471,60.239,23552,
0.305795,SEND,26,6.404,46.471,60.239,23552,
0.306051,SEND,27,6.404,46.471,60.239,23552,
0.306311,SEND,28,6.404,46.471,60.239,23552,
0.306334,STATS,-1,6.404,46.471,60.239,23552,base=18 next=29 inflight=6
0.358250,ACK,18,6.561,46.471,60.239,24576,base=24
0.358343,ACK,24,6.713,47.295,64.213,25600,base=25
0.358414,ACK,25,6.862,47.991,66.252,26624,base=26
0.358489,ACK,26,7.008,48.578,66.965,27648,base=27
0.358561,NAK,27,7.008,,,27648,
0.358994,RETX,27,6.229,48.578,66.965,27648,retx#1
0.359690,SEND,29,6.229,48.578,66.965,27648,
0.360411,SEND,30,6.229,48.578,66.965,27648,
0.360786,SEND,31,6.229,48.578,66.965,27648,
0.361150,SEND,32,6.229,48.578,66.965,27648,
0.373334,TIMEOUT,28,6.229,48.578,133.929,27648,
0.373868,RETX,28,6.229,48.578,133.929,27648,retx#1
0.397879,ACK,27,6.390,48.578,133.929,28672,base=28
0.398514,SEND,33,6.390,48.578,133.929,28672,
0.407642,STATS,-1,6.390,48.578,133.929,28672,base=28 next=34 inflight=6
0.417279,ACK,29,6.546,49.702,72.481,29696,base=28
0.417374,ACK,30,6.699,50.608,74.943,30720,base=28
0.417449,ACK,31,6.848,51.364,75.660,31744,base=28
0.417865,RETX,28,6.848,51.364,75.660,31744,retx#2
0.417972,ACK,32,6.994,52.044,75.714,32768,base=28
0.420176,SEND,34,6.994,52.044,75.714,32768,
0.420585,SEND,35,6.994,52.044,75.714,32768,
0.420949,SEND,36,6.994,52.044,75.714,32768,
0.421311,SEND,37,6.994,52.044,75.714,32768,
0.468112,ACK,28,7.137,52.044,75.714,33792,base=33
0.468232,ACK,34,7.277,51.545,73.292,34816,base=33
0.468308,ACK,35,7.415,51.066,71.208,35840,base=33
0.468377,ACK,36,7.550,50.610,69.364,36864,base=33
0.468827,RETX,33,6.711,50.610,69.364,36864,retx#1
0.468934,ACK,37,6.860,50.235,67.299,37888,base=33
0.471139,SEND,38,6.860,50.235,67.299,37888,
0.471501,SEND,39,6.860,50.235,67.299,37888,
0.471867,SEND,40,6.860,50.235,67.299,37888,
0.472221,SEND,41,6.860,50.235,67.299,37888,
0.472598,SEND,42,6.860,50.235,67.299,37888,
0.507859,STATS,-1,6.860,50.235,67.299,37888,base=33 next=43 inflight=6
0.516978,NAK,33,6.860,,,37888,
0.517431,RETX,33,6.860,50.235,67.299,37888,retx#2
0.518841,ACK,33,7.005,50.235,67.299,38912,base=38
0.519822,SEND,43,7.005,50.235,67.299,38912,
0.520047,SEND,44,7.005,50.235,67.299,38912,
0.523015,ACK,38,7.148,50.438,64.859,39936,base=39
0.525619,SEND,45,7.148,50.438,64.859,39936,
0.526433,ACK,39,7.288,50.999,66.299,40960,base=40
0.526491,ACK,40,7.425,51.452,66.555,41984,base=41
0.526542,ACK,41,7.560,51.810,65.998,43008,base=42
0.528936,SEND,46,7.560,51.810,65.998,43008,
0.529199,SEND,47,7.560,51.810,65.998,43008,
0.529490,SEND,48,7.560,51.810,65.998,43008,
0.538627,TIMEOUT,42,6.720,51.810,131.996,43008,
0.539074,RETX,42,6.720,51.810,131.996,43008,retx#1
0.558744,DUPACK,33,6.720,,,43008,
0.564178,ACK,43,6.869,50.876,68.990,44032,base=42
0.564261,NAK,42,6.869,,,44032,
0.564661,RETX,42,6.869,50.876,68.990,44032,retx#2
0.572112,ACK,44,7.014,51.022,65.781,45056,base=42
0.572205,ACK,45,7.157,50.467,65.982,46080,base=42
0.572609,RETX,42,7.157,50.467,65.982,46080,retx#3
0.572746,ACK,46,7.297,49.633,67.941,47104,base=42
0.572830,ACK,47,7.434,48.881,68.626,48128,base=42
0.573546,SEND,49,7.434,48.881,68.626,48128,
0.573912,SEND,50,7.434,48.881,68.626,48128,
0.574396,SEND,51,7.434,48.881,68.626,48128,
0.574782,SEND,52,7.434,48.881,68.626,48128,
0.575147,SEND,53,7.434,48.881,68.626,48128,
0.575362,ACK,48,7.568,48.503,66.339,49152,base=42
0.578024,SEND,54,7.568,48.503,66.339,49152,
0.589840,ACK,42,7.700,48.503,66.339,50176,base=49
0.592256,SEND,55,7.700,48.503,66.339,50176,
0.609689,STATS,-1,7.700,48.503,66.339,50176,base=49 next=56 inflight=7
0.609881,DUPACK,42,7.700,,,50176,
0.617319,DUPACK,42,7.700,,,50176,
0.617402,ACK,49,7.830,47.920,65.960,51200,base=50
0.619168,SEND,56,7.830,47.920,65.960,51200,
0.624240,ACK,51,7.958,48.159,63.600,52224,base=50
0.624308,NAK,50,7.958,,,52224,
0.624706,RETX,50,7.074,48.159,63.600,52224,retx#1
0.624821,ACK,52,7.215,48.392,61.839,53248,base=50
0.624901,ACK,54,7.354,48.201,59.811,54272,base=50
0.625291,RETX,50,7.354,48.201,59.811,54272,retx#2
0.625698,SEND,57,7.354,48.201,59.811,54272,
0.626066,SEND,58,7.354,48.201,59.811,54272,
0.626422,SEND,59,7.354,48.201,59.811,54272,
0.632812,ACK,55,7.490,47.244,63.613,55296,base=50
0.635993,SEND,60,7.490,47.244,63.613,55296,
0.639056,TIMEOUT,53,7.490,47.244,127.225,55296,
0.639456,RETX,53,7.490,47.244,127.225,55296,retx#1
0.664842,ACK,56,7.623,47.045,60.911,56320,base=50
0.664917,ACK,57,7.754,46.066,64.299,57344,base=50
0.665839,SEND,61,7.754,46.066,64.299,57344,
0.666109,SEND,62,7.754,46.066,64.299,57344,
0.678516,ACK,58,7.883,46.861,66.901,58368,base=50
0.678614,ACK,59,8.010,47.526,67.871,59392,base=50
0.681594,SEND,63,8.010,47.526,67.871,59392,
0.681967,SEND,64,8.010,47.526,67.871,59392,
0.682329,SEND,65,8.010,47.526,67.871,59392,
0.693759,TIMEOUT,50,8.010,47.526,135.741,59392,
0.694153,RETX,50,8.010,47.526,135.741,59392,retx#3
0.707184,ACK,62,8.135,46.716,68.451,60416,base=50
0.710473,SEND,66,8.135,46.716,68.451,60416,
0.710504,TIMEOUT,53,8.135,46.716,136.902,60416,
0.710891,RETX,53,8.135,46.716,136.902,60416,retx#2
0.710973,STATS,-1,8.135,46.716,136.902,60416,base=50 next=67 inflight=8
0.732997,ACK,63,8.258,47.300,68.269,61440,base=50
0.733081,ACK,64,8.379,47.775,67.306,62464,base=50
0.733155,ACK,65,8.498,48.155,65.844,63488,base=50
0.734233,SEND,67,8.498,48.155,65.844,63488,
0.734665,SEND,68,8.498,48.155,65.844,63488,
0.735031,SEND,69,8.498,48.155,65.844,63488,
0.735056,TIMEOUT,60,8.498,48.155,131.688,63488,
0.735423,RETX,60,8.498,48.155,131.688,63488,retx#1
0.760418,ACK,53,8.616,48.155,131.688,64512,base=50
0.762982,SEND,70,8.616,48.155,131.688,64512,
0.786924,NAK,60,8.616,,,64512,
0.787349,RETX,60,8.616,48.155,131.688,64512,retx#2
0.787467,NAK,66,8.616,,,64512,
0.787851,RETX,66,8.616,48.155,131.688,64512,retx#1
