t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.649136,DELIVER,0,,,,1024,
0.649324,DELIVER,1,,,,2048,
0.649460,DELIVER,2,,,,3072,
0.649569,DELIVER,3,,,,4096,
0.701646,GAP,5,,,,4096,expected 4
0.711148,GAP,6,,,,4096,expected 4
0.711330,GAP,7,,,,4096,expected 4
0.750457,DELIVER,4,,,,5120,
0.750631,DELIVER,5,,,,6144,
0.755026,DELIVER,6,,,,7168,
0.755229,DELIVER,7,,,,8192,
0.814749,DELIVER,8,,,,9216,
0.815210,DELIVER,9,,,,10240,
0.815586,DELIVER,10,,,,11264,
0.815919,DELIVER,11,,,,12288,
0.816271,DELIVER,12,,,,13312,
0.869249,DELIVER,13,,,,14336,
0.869752,DELIVER,14,,,,15360,
0.870246,DELIVER,15,,,,16384,
0.870749,DELIVER,16,,,,17408,
0.871193,DELIVER,17,,,,18432,
0.871624,DELIVER,18,,,,19456,
0.931318,DELIVER,19,,,,20480,
0.931807,DELIVER,20,,,,21504,
0.932340,DELIVER,21,,,,22528,
0.932701,DELIVER,22,,,,23552,
0.933044,DELIVER,23,,,,24576,
0.933418,DELIVER,24,,,,25600,
0.933781,DELIVER,25,,,,26624,
0.983578,DELIVER,26,,,,27648,
0.984118,DELIVER,27,,,,28672,
0.984604,DELIVER,28,,,,29696,
0.985022,DELIVER,29,,,,30720,
0.985348,DELIVER,30,,,,31744,
0.985663,DELIVER,31,,,,32768,
0.985979,DELIVER,32,,,,33792,
1.027049,DELIVER,33,,,,34816,
1.027589,DELIVER,34,,,,35840,
1.032552,DELIVER,35,,,,36864,
1.034179,DELIVER,36,,,,37888,
1.034590,DELIVER,37,,,,38912,
1.035077,GAP,39,,,,38912,expected 38
1.035562,GAP,40,,,,38912,expected 38
1.079472,GAP,41,,,,38912,expected 38
1.079917,GAP,42,,,,38912,expected 38
1.080404,GAP,43,,,,38912,expected 38
1.080860,GAP,44,,,,38912,expected 38
1.081355,GAP,45,,,,38912,expected 38
1.081824,GAP,46,,,,38912,expected 38
1.082287,DELIVER,38,,,,39936,
1.082688,DELIVER,39,,,,40960,
1.084567,GAP,41,,,,40960,expected 40
1.084951,GAP,42,,,,40960,expected 40
1.085297,GAP,43,,,,40960,expected 40
1.085630,GAP,44,,,,40960,expected 40
1.085987,GAP,45,,,,40960,expected 40
1.137132,GAP,46,,,,40960,expected 40
1.137738,GAP,47,,,,40960,expected 40
1.138214,DELIVER,40,,,,41984,
1.138610,DELIVER,41,,,,43008,
1.139037,DELIVER,42,,,,44032,
1.139490,DELIVER,43,,,,45056,
1.139916,DELIVER,44,,,,46080,
1.140478,DELIVER,45,,,,47104,
1.140765,DELIVER,46,,,,48128,
1.141041,DELIVER,47,,,,49152,
1.192128,DELIVER,48,,,,50176,
1.194348,GAP,51,,,,50176,expected 49
1.197004,GAP,52,,,,50176,expected 49
1.197593,GAP,53,,,,50176,expected 49
1.198088,GAP,54,,,,50176,expected 49
1.198534,GAP,55,,,,50176,expected 49
1.198960,GAP,56,,,,50176,expected 49
1.248079,DELIVER,49,,,,51200,
1.248610,DELIVER,50,,,,52224,
1.249088,DELIVER,51,,,,53248,
1.250953,DELIVER,52,,,,54272,
1.251387,DELIVER,53,,,,55296,
1.251860,DELIVER,54,,,,56320,
1.252322,DELIVER,55,,,,57344,
1.252688,DELIVER,56,,,,58368,
1.298666,DELIVER,57,,,,59392,
1.299231,DELIVER,58,,,,60416,
1.299728,DELIVER,59,,,,61440,
1.300154,DELIVER,60,,,,62464,
1.300498,DELIVER,61,,,,63488,
1.300839,DELIVER,62,,,,64512,
1.302794,DELIVER,63,,,,65536,
1.303164,DELIVER,64,,,,66560,
1.342374,GAP,66,,,,66560,expected 65
1.342815,GAP,67,,,,66560,expected 65
1.343192,GAP,69,,,,66560,expected 65
1.352633,GAP,70,,,,66560,expected 65
1.353014,GAP,71,,,,66560,expected 65
1.353376,GAP,72,,,,66560,expected 65
1.353735,GAP,73,,,,66560,expected 65
1.354125,GAP,74,,,,66560,expected 65
1.398586,DELIVER,65,,,,67584,
1.399031,DELIVER,66,,,,68608,
1.399489,DELIVER,67,,,,69632,
1.399941,DELIVER,68,,,,70656,
1.400380,DELIVER,69,,,,71680,
1.400830,DELIVER,70,,,,72704,
1.401264,GAP,72,,,,72704,expected 71
1.401646,GAP,73,,,,72704,expected 71
1.452812,GAP,72,,,,72704,expected 71
1.453383,GAP,73,,,,72704,expected 71
1.453889,GAP,74,,,,72704,expected 71
1.454343,GAP,75,,,,72704,expected 71
1.454689,GAP,76,,,,72704,expected 71
1.455041,GAP,77,,,,72704,expected 71
1.455376,GAP,79,,,,72704,expected 71
1.646563,DELIVER,71,,,,73728,
1.655150,DELIVER,72,,,,74752,
1.655696,DELIVER,73,,,,75776,
1.656190,DELIVER,74,,,,76800,
1.656698,DELIVER,75,,,,77824,
1.657057,DELIVER,76,,,,78848,
1.657386,DELIVER,77,,,,79872,
1.657759,DELIVER,78,,,,80896,
1.658101,DELIVER,79,,,,81920,
1.708618,DELIVER,80,,,,82944,
1.709197,DELIVER,81,,,,83968,
1.709685,DELIVER,82,,,,84992,
1.710103,GAP,84,,,,84992,expected 83
1.711416,GAP,85,,,,84992,expected 83
1.712896,GAP,87,,,,84992,expected 83
1.713246,GAP,89,,,,84992,expected 83
1.762500,DELIVER,83,,,,86016,
1.762981,DELIVER,84,,,,87040,
1.763455,DELIVER,85,,,,88064,
1.764903,DELIVER,86,,,,89088,
1.765367,DELIVER,87,,,,90112,
1.765885,DELIVER,88,,,,91136,
1.766283,DELIVER,89,,,,92160,
1.766737,GAP,91,,,,92160,expected 90
1.816512,DELIVER,90,,,,93184,
1.817018,DELIVER,91,,,,94208,
1.817494,DELIVER,92,,,,95232,
1.817965,DELIVER,93,,,,96256,
1.823439,DELIVER,94,,,,97280,
1.823920,DELIVER,95,,,,98304,
1.824412,DELIVER,96,,,,99328,
1.824889,DELIVER,97,,,,100352,
1.825298,DELIVER,98,,,,101376,
1.864989,DELIVER,99,,,,102400,
1.865983,DELIVER,100,,,,103424,
1.866517,DELIVER,101,,,,104448,
1.867016,DELIVER,102,,,,105472,
1.869785,DELIVER,103,,,,106496,
1.870267,DELIVER,104,,,,107520,
1.880168,GAP,106,,,,107520,expected 105
1.880659,GAP,107,,,,107520,expected 105
1.881125,GAP,108,,,,107520,expected 105
1.917353,GAP,109,,,,107520,expected 105
1.917693,GAP,110,,,,107520,expected 105
1.917984,GAP,111,,,,107520,expected 105
1.918585,GAP,112,,,,107520,expected 105
1.918887,GAP,113,,,,107520,expected 105
1.919505,GAP,114,,,,107520,expected 105
1.932399,GAP,106,,,,107520,expected 105
1.932925,GAP,107,,,,107520,expected 105
1.933418,GAP,108,,,,107520,expected 105
1.933914,GAP,109,,,,107520,expected 105
1.934399,GAP,110,,,,107520,expected 105
1.934723,GAP,111,,,,107520,expected 105
1.935000,GAP,112,,,,107520,expected 105
2.137942,DELIVER,105,,,,108544,
2.138303,DELIVER,106,,,,109568,
2.138548,DELIVER,107,,,,110592,
2.138820,DELIVER,108,,,,111616,
2.139083,DELIVER,109,,,,112640,
2.139352,DELIVER,110,,,,113664,
2.139616,DELIVER,111,,,,114688,
2.139909,DELIVER,112,,,,115712,
2.140139,DELIVER,113,,,,116736,
2.205834,DELIVER,114,,,,117760,
2.206366,DELIVER,115,,,,118784,
2.206840,GAP,117,,,,118784,expected 116
2.207256,GAP,118,,,,118784,expected 116
2.207734,GAP,119,,,,118784,expected 116
2.208198,GAP,120,,,,118784,expected 116
2.208580,GAP,121,,,,118784,expected 116
2.208948,GAP,122,,,,118784,expected 116
2.209292,GAP,123,,,,118784,expected 116
2.240293,GAP,124,,,,118784,expected 116
2.266489,DELIVER,116,,,,119808,
2.266977,DELIVER,117,,,,120832,
2.267410,DELIVER,118,,,,121856,
2.267865,DELIVER,119,,,,122880,
2.268260,DELIVER,120,,,,123904,
2.268553,DELIVER,121,,,,124928,
2.268900,DELIVER,122,,,,125952,
2.269234,DELIVER,123,,,,126976,
2.269581,DELIVER,124,,,,128000,
2.309499,DELIVER,125,,,,129024,
2.309978,DELIVER,126,,,,130048,
2.315252,DELIVER,127,,,,131072,
2.315711,GAP,130,,,,131072,expected 128
2.316201,GAP,131,,,,131072,expected 128
2.328105,GAP,132,,,,131072,expected 128
2.328624,GAP,133,,,,131072,expected 128
2.329103,GAP,134,,,,131072,expected 128
2.362236,GAP,135,,,,131072,expected 128
2.362653,GAP,136,,,,131072,expected 128
2.363027,GAP,137,,,,131072,expected 128
2.363633,DELIVER,128,,,,132096,
2.363968,DELIVER,129,,,,133120,
2.364299,DELIVER,130,,,,134144,
2.364644,DELIVER,131,,,,135168,
2.364969,DELIVER,132,,,,136192,
2.365318,GAP,134,,,,136192,expected 133
2.365656,GAP,135,,,,136192,expected 133
2.365944,GAP,136,,,,136192,expected 133
2.420285,DELIVER,133,,,,137216,
2.420732,DELIVER,134,,,,138240,
2.421238,DELIVER,135,,,,139264,
2.421712,DELIVER,136,,,,140288,
2.422101,DELIVER,137,,,,141312,
