t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.651578,DELIVER,0,,,,1024,
0.651772,DELIVER,1,,,,2048,
0.651918,DELIVER,2,,,,3072,
0.652027,DELIVER,3,,,,4096,
0.705139,DELIVER,4,,,,5120,
0.705638,DELIVER,5,,,,6144,
0.705765,DELIVER,6,,,,7168,
0.705888,DELIVER,7,,,,8192,
0.761977,DELIVER,8,,,,9216,
0.762120,DELIVER,9,,,,10240,
0.762457,DELIVER,10,,,,11264,
0.762820,DELIVER,11,,,,12288,
0.762961,DELIVER,12,,,,13312,
0.834012,DELIVER,13,,,,14336,
0.839808,DELIVER,14,,,,15360,
0.839990,DELIVER,15,,,,16384,
0.840201,DELIVER,16,,,,17408,
0.840305,GAP,18,,,,17408,expected 17
0.875894,GAP,19,,,,17408,expected 17
0.886217,DELIVER,17,,,,18432,
0.887104,DELIVER,18,,,,19456,
0.887272,DELIVER,19,,,,20480,
0.887553,DELIVER,20,,,,21504,
0.893003,DELIVER,21,,,,22528,
0.893350,DELIVER,22,,,,23552,
0.947583,DELIVER,23,,,,24576,
0.947782,DELIVER,24,,,,25600,
0.947959,DELIVER,25,,,,26624,
0.948107,DELIVER,26,,,,27648,
0.948247,DELIVER,27,,,,28672,
0.948386,DELIVER,28,,,,29696,
0.948517,DELIVER,29,,,,30720,
1.006682,DELIVER,30,,,,31744,
1.006906,DELIVER,31,,,,32768,
1.007116,DELIVER,32,,,,33792,
1.007317,DELIVER,33,,,,34816,
1.007513,DELIVER,34,,,,35840,
1.007713,DELIVER,35,,,,36864,
1.007908,DELIVER,36,,,,37888,
1.008100,DELIVER,37,,,,38912,
1.051588,DELIVER,38,,,,39936,
1.051888,DELIVER,39,,,,40960,
1.052091,DELIVER,40,,,,41984,
1.052288,DELIVER,41,,,,43008,
1.052483,DELIVER,42,,,,44032,
1.052681,DELIVER,43,,,,45056,
1.060271,DELIVER,44,,,,46080,
1.060515,DELIVER,45,,,,47104,
1.060750,DELIVER,46,,,,48128,
1.095113,DELIVER,47,,,,49152,
1.095386,DELIVER,48,,,,50176,
1.099771,DELIVER,49,,,,51200,
1.100000,DELIVER,50,,,,52224,
1.100195,DELIVER,51,,,,53248,
1.100392,DELIVER,52,,,,54272,
1.109332,DELIVER,53,,,,55296,
1.118904,DELIVER,54,,,,56320,
1.119188,DELIVER,55,,,,57344,
1.119449,DELIVER,56,,,,58368,
1.138566,DELIVER,57,,,,59392,
1.142317,DELIVER,58,,,,60416,
1.152246,DELIVER,59,,,,61440,
1.152578,DELIVER,60,,,,62464,
1.152884,DELIVER,61,,,,63488,
1.153181,DELIVER,62,,,,64512,
1.154665,DELIVER,63,,,,65536,
1.168022,DELIVER,64,,,,66560,
1.168549,DELIVER,65,,,,67584,
1.168980,DELIVER,66,,,,68608,
1.181550,DELIVER,67,,,,69632,
1.189275,DELIVER,68,,,,70656,
1.189762,DELIVER,69,,,,71680,
1.192706,DELIVER,70,,,,72704,
1.204556,DELIVER,71,,,,73728,
1.205028,DELIVER,72,,,,74752,
1.205487,DELIVER,73,,,,75776,
1.205995,DELIVER,74,,,,76800,
1.209685,DELIVER,75,,,,77824,
1.215807,DELIVER,76,,,,78848,
1.216305,DELIVER,77,,,,79872,
1.225350,DELIVER,78,,,,80896,
1.235441,DELIVER,79,,,,81920,
1.236847,DELIVER,80,,,,82944,
1.237226,DELIVER,81,,,,83968,
1.237720,DELIVER,82,,,,84992,
1.250526,DELIVER,83,,,,86016,
1.250782,DELIVER,84,,,,87040,
1.251004,DELIVER,85,,,,88064,
1.251225,DELIVER,86,,,,89088,
1.261471,DELIVER,87,,,,90112,
1.261928,DELIVER,88,,,,91136,
1.262417,DELIVER,89,,,,92160,
1.266829,DELIVER,90,,,,93184,
1.285212,DELIVER,91,,,,94208,
1.285916,DELIVER,92,,,,95232,
1.286484,DELIVER,93,,,,96256,
1.286854,DELIVER,94,,,,97280,
1.291290,DELIVER,95,,,,98304,
1.291646,DELIVER,96,,,,99328,
1.291963,DELIVER,97,,,,100352,
