t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.641946,BUFFER,0,,,,0,held=1
0.641961,DELIVER,0,,,,1024,
0.642100,BUFFER,1,,,,1024,held=1
0.642108,DELIVER,1,,,,2048,
0.642225,BUFFER,2,,,,2048,held=1
0.642230,DELIVER,2,,,,3072,
0.642338,BUFFER,3,,,,3072,held=1
0.642342,DELIVER,3,,,,4096,
0.701804,BUFFER,4,,,,4096,held=1
0.701811,DELIVER,4,,,,5120,
0.701966,BUFFER,5,,,,5120,held=1
0.701973,DELIVER,5,,,,6144,
0.702119,BUFFER,6,,,,6144,held=1
0.702124,DELIVER,6,,,,7168,
0.702260,BUFFER,7,,,,7168,held=1
0.702264,DELIVER,7,,,,8192,
0.742345,BUFFER,8,,,,8192,held=1
0.742353,DELIVER,8,,,,9216,
0.746731,BUFFER,9,,,,9216,held=1
0.746736,DELIVER,9,,,,10240,
0.746931,BUFFER,10,,,,10240,held=1
0.746939,DELIVER,10,,,,11264,
0.747135,BUFFER,11,,,,11264,held=1
0.747141,DELIVER,11,,,,12288,
0.747341,BUFFER,12,,,,12288,held=1
0.747345,DELIVER,12,,,,13312,
0.793854,BUFFER,13,,,,13312,held=1
0.793866,DELIVER,13,,,,14336,
0.794587,BUFFER,14,,,,14336,held=1
0.794599,DELIVER,14,,,,15360,
0.794909,BUFFER,15,,,,15360,held=1
0.794919,DELIVER,15,,,,16384,
0.795270,BUFFER,16,,,,16384,held=1
0.795313,DELIVER,16,,,,17408,
0.795610,BUFFER,17,,,,17408,held=1
0.795621,DELIVER,17,,,,18432,
0.795851,BUFFER,18,,,,18432,held=1
0.795859,DELIVER,18,,,,19456,
0.839495,BUFFER,19,,,,19456,held=1
0.839533,DELIVER,19,,,,20480,
0.840037,BUFFER,20,,,,20480,held=1
0.840056,DELIVER,20,,,,21504,
0.841225,BUFFER,21,,,,21504,held=1
0.841249,DELIVER,21,,,,22528,
0.841708,BUFFER,22,,,,22528,held=1
0.841726,DELIVER,22,,,,23552,
0.842203,BUFFER,24,,,,23552,held=1
0.842261,NAK,23,,,,23552,
0.864556,DUP,16,,,,23552,
0.881826,DUP,16,,,,23552,
0.884337,BUFFER,26,,,,23552,held=2
0.884365,NAK,25,,,,23552,
0.890185,BUFFER,27,,,,23552,held=3
0.890438,BUFFER,28,,,,23552,held=4
0.891405,BUFFER,29,,,,23552,held=5
0.896986,BUFFER,23,,,,23552,held=6
0.897009,DELIVER,23,,,,24576,
0.897017,DELIVER,24,,,,25600,
0.907242,BUFFER,30,,,,25600,held=5
0.933731,BUFFER,25,,,,25600,held=6
0.933758,DELIVER,25,,,,26624,
0.933766,DELIVER,26,,,,27648,
0.933771,DELIVER,27,,,,28672,
0.933777,DELIVER,28,,,,29696,
0.933806,DELIVER,29,,,,30720,
0.933812,DELIVER,30,,,,31744,
0.934103,DUP,23,,,,31744,
0.934361,BUFFER,31,,,,31744,held=1
0.934370,DELIVER,31,,,,32768,
0.934635,BUFFER,32,,,,32768,held=1
0.934657,DELIVER,32,,,,33792,
0.934915,BUFFER,33,,,,33792,held=1
0.934924,DELIVER,33,,,,34816,
0.935168,BUFFER,34,,,,34816,held=1
0.935176,DELIVER,34,,,,35840,
0.950355,BUFFER,35,,,,35840,held=1
0.950389,DELIVER,35,,,,36864,
0.953368,BUFFER,36,,,,36864,held=1
0.953393,DELIVER,36,,,,37888,
0.953686,BUFFER,37,,,,37888,held=1
0.953696,DELIVER,37,,,,38912,
0.980610,BUFFER,38,,,,38912,held=1
0.980641,DELIVER,38,,,,39936,
0.980928,BUFFER,39,,,,39936,held=1
0.980940,DELIVER,39,,,,40960,
0.981196,BUFFER,41,,,,40960,held=1
0.981216,NAK,40,,,,40960,
0.982540,BUFFER,42,,,,40960,held=2
0.997334,BUFFER,43,,,,40960,held=3
0.997855,BUFFER,44,,,,40960,held=4
1.003211,BUFFER,45,,,,40960,held=5
1.003469,BUFFER,46,,,,40960,held=6
1.023617,BUFFER,47,,,,40960,held=7
1.026323,BUFFER,48,,,,40960,held=8
1.026695,BUFFER,40,,,,40960,held=9
1.026715,DELIVER,40,,,,41984,
1.026724,DELIVER,41,,,,43008,
1.026731,DELIVER,42,,,,44032,
1.026739,DELIVER,43,,,,45056,
1.026744,DELIVER,44,,,,46080,
1.026750,DELIVER,45,,,,47104,
1.026756,DELIVER,46,,,,48128,
1.026761,DELIVER,47,,,,49152,
1.026777,DELIVER,48,,,,50176,
1.027062,BUFFER,49,,,,50176,held=1
1.027074,DELIVER,49,,,,51200,
1.045580,DUP,40,,,,51200,
1.045880,BUFFER,50,,,,51200,held=1
1.045896,DELIVER,50,,,,52224,
1.046136,BUFFER,51,,,,52224,held=1
1.046144,DELIVER,51,,,,53248,
1.046422,BUFFER,52,,,,53248,held=1
1.046433,DELIVER,52,,,,54272,
1.054672,BUFFER,53,,,,54272,held=1
1.054689,DELIVER,53,,,,55296,
1.064403,BUFFER,54,,,,55296,held=1
1.064429,DELIVER,54,,,,56320,
1.064898,BUFFER,55,,,,56320,held=1
1.064912,DELIVER,55,,,,57344,
1.078452,BUFFER,56,,,,57344,held=1
