t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000405,SEND,0,4.000,,200.000,0,
0.000489,SEND,1,4.000,,200.000,0,
0.000566,SEND,2,4.000,,200.000,0,
0.000639,SEND,3,4.000,,200.000,0,
0.000644,STATS,-1,4.000,,200.000,0,base=0 next=4
0.053804,ACK,1,4.250,,,1024,"cum ack, base->1"
0.053836,ACK,2,4.485,,,2048,"cum ack, base->2"
0.053857,ACK,3,4.708,,,3072,"cum ack, base->3"
0.053873,ACK,4,4.921,,,4096,"cum ack, base->4"
0.054938,SEND,4,4.921,,200.000,4096,
0.055041,SEND,5,4.921,,200.000,4096,
0.055137,SEND,6,4.921,,200.000,4096,
0.055233,SEND,7,4.921,,200.000,4096,
0.103467,STATS,-1,4.921,,200.000,4096,base=4 next=8
0.118806,ACK,5,5.124,,,5120,"cum ack, base->5"
0.118835,ACK,6,5.319,,,6144,"cum ack, base->6"
0.118859,ACK,7,5.507,,,7168,"cum ack, base->7"
0.118878,ACK,8,5.689,,,8192,"cum ack, base->8"
0.121705,SEND,8,5.689,,200.000,8192,
0.121852,SEND,9,5.689,,200.000,8192,
0.121996,SEND,10,5.689,,200.000,8192,
0.122142,SEND,11,5.689,,200.000,8192,
0.122292,SEND,12,5.689,,200.000,8192,
0.162609,ACK,9,5.864,,,9216,"cum ack, base->9"
0.163918,ACK,10,6.035,,,10240,"cum ack, base->10"
0.163947,ACK,11,6.201,,,11264,"cum ack, base->11"
0.164770,SEND,13,6.201,,200.000,11264,
0.165004,SEND,14,6.201,,200.000,11264,
0.165233,SEND,15,6.201,,200.000,11264,
0.165463,SEND,16,6.201,,200.000,11264,
0.172485,ACK,12,6.362,,,12288,"cum ack, base->12"
0.172521,ACK,13,6.519,,,13312,"cum ack, base->13"
0.174834,SEND,17,6.519,,200.000,13312,
0.175042,SEND,18,6.519,,200.000,13312,
0.203576,STATS,-1,6.519,,200.000,13312,base=13 next=19
0.211592,ACK,14,6.672,,,14336,"cum ack, base->14"
0.211764,ACK,15,6.822,,,15360,"cum ack, base->15"
0.211835,ACK,16,6.969,,,16384,"cum ack, base->16"
0.211900,ACK,17,7.112,,,17408,"cum ack, base->17"
0.212844,SEND,19,7.112,,200.000,17408,
0.213242,SEND,20,7.112,,200.000,17408,
0.213659,SEND,21,7.112,,200.000,17408,
0.214027,SEND,22,7.112,,200.000,17408,
0.214385,SEND,23,7.112,,200.000,17408,
0.220641,ACK,18,7.253,,,18432,"cum ack, base->18"
0.220756,ACK,19,7.391,,,19456,"cum ack, base->19"
0.223696,SEND,24,7.391,,200.000,19456,
0.224162,SEND,25,7.391,,200.000,19456,
0.255642,ACK,20,7.526,,,20480,"cum ack, base->20"
0.258236,SEND,26,7.526,,200.000,20480,
0.261654,ACK,21,7.659,,,21504,"cum ack, base->21"
0.261753,ACK,22,7.790,,,22528,"cum ack, base->22"
0.261823,ACK,23,7.918,,,23552,"cum ack, base->23"
0.261889,ACK,24,8.044,,,24576,"cum ack, base->24"
0.264716,SEND,27,8.044,,200.000,24576,
0.265086,SEND,28,8.044,,200.000,24576,
0.265439,SEND,29,8.044,,200.000,24576,
0.265800,SEND,30,8.044,,200.000,24576,
0.266155,SEND,31,8.044,,200.000,24576,
0.272667,ACK,25,8.169,,,25600,"cum ack, base->25"
0.275344,ACK,26,8.291,,,26624,"cum ack, base->26"
0.275865,SEND,32,8.291,,200.000,26624,
0.276239,SEND,33,8.291,,200.000,26624,
0.305212,STATS,-1,8.291,,200.000,26624,base=26 next=34
0.305781,ACK,27,8.412,,,27648,"cum ack, base->27"
0.308753,SEND,34,8.412,,200.000,27648,
0.309207,ACK,28,8.531,,,28672,"cum ack, base->28"
0.311465,SEND,35,8.531,,200.000,28672,
0.311623,ACK,29,8.648,,,29696,"cum ack, base->29"
0.314622,ACK,30,8.763,,,30720,"cum ack, base->30"
0.315114,SEND,36,8.763,,200.000,30720,
0.315559,SEND,37,8.763,,200.000,30720,
0.315652,ACK,31,8.878,,,31744,"cum ack, base->31"
0.315791,ACK,32,8.990,,,32768,"cum ack, base->32"
0.319002,SEND,38,8.990,,200.000,32768,
0.319364,SEND,39,8.990,,200.000,32768,
0.329080,ACK,33,9.101,,,33792,"cum ack, base->33"
0.329176,ACK,34,9.211,,,34816,"cum ack, base->34"
0.331569,SEND,40,9.211,,200.000,34816,
0.331933,SEND,41,9.211,,200.000,34816,
0.332309,SEND,42,9.211,,200.000,34816,
0.349701,ACK,35,9.320,,,35840,"cum ack, base->35"
0.350602,SEND,43,9.320,,200.000,35840,
0.362195,ACK,36,9.427,,,36864,"cum ack, base->36"
0.362267,ACK,37,9.533,,,37888,"cum ack, base->37"
0.363102,SEND,44,9.533,,200.000,37888,
0.363447,SEND,45,9.533,,200.000,37888,
0.369428,ACK,38,9.638,,,38912,"cum ack, base->38"
0.369516,ACK,39,9.742,,,39936,"cum ack, base->39"
0.369645,ACK,40,9.844,,,40960,"cum ack, base->40"
0.370077,SEND,46,9.844,,200.000,40960,
0.375339,SEND,47,9.844,,200.000,40960,
0.376132,SEND,48,9.844,,200.000,40960,
0.376909,ACK,41,9.946,,,41984,"cum ack, base->41"
0.376950,ACK,42,10.047,,,43008,"cum ack, base->42"
0.376982,ACK,43,10.146,,,44032,"cum ack, base->43"
0.379414,SEND,49,10.146,,200.000,44032,
0.379604,SEND,50,10.146,,200.000,44032,
0.379925,SEND,51,10.146,,200.000,44032,
0.380140,SEND,52,10.146,,200.000,44032,
0.401626,ACK,44,10.245,,,45056,"cum ack, base->44"
0.402171,SEND,53,10.245,,200.000,45056,
0.405495,STATS,-1,10.245,,200.000,45056,base=44 next=54
0.414492,ACK,45,10.342,,,46080,"cum ack, base->45"
0.414619,ACK,46,10.439,,,47104,"cum ack, base->46"
0.417075,SEND,54,10.439,,200.000,47104,
0.417392,SEND,55,10.439,,200.000,47104,
0.422891,ACK,47,10.535,,,48128,"cum ack, base->47"
0.423008,ACK,48,10.630,,,49152,"cum ack, base->48"
0.423062,ACK,49,10.724,,,50176,"cum ack, base->49"
0.423626,SEND,56,10.724,,200.000,50176,
0.424075,SEND,57,10.724,,200.000,50176,
0.424345,SEND,58,10.724,,200.000,50176,
0.426246,ACK,50,10.817,,,51200,"cum ack, base->50"
0.426318,ACK,51,10.910,,,52224,"cum ack, base->51"
0.426369,ACK,52,11.001,,,53248,"cum ack, base->52"
0.426811,SEND,59,11.001,,200.000,53248,
0.427108,SEND,60,11.001,,200.000,53248,
0.427365,SEND,61,11.001,,200.000,53248,
0.427661,SEND,62,11.001,,200.000,53248,
0.427780,ACK,53,11.092,,,54272,"cum ack, base->53"
0.431039,SEND,63,11.092,,200.000,54272,
0.441405,ACK,54,11.182,,,55296,"cum ack, base->54"
0.444280,SEND,64,11.182,,200.000,55296,
0.466561,ACK,55,11.272,,,56320,"cum ack, base->55"
0.466620,ACK,56,11.360,,,57344,"cum ack, base->56"
0.466671,ACK,57,11.448,,,58368,"cum ack, base->57"
0.469319,SEND,65,11.448,,200.000,58368,
0.469554,SEND,66,11.448,,200.000,58368,
0.469763,SEND,67,11.448,,200.000,58368,
0.470295,ACK,58,11.536,,,59392,"cum ack, base->58"
0.470344,ACK,59,11.622,,,60416,"cum ack, base->59"
0.470385,ACK,60,11.708,,,61440,"cum ack, base->60"
0.472312,ACK,61,11.794,,,62464,"cum ack, base->61"
0.473084,SEND,68,11.794,,200.000,62464,
0.473321,SEND,69,11.794,,200.000,62464,
0.473539,SEND,70,11.794,,200.000,62464,
0.474114,SEND,71,11.794,,200.000,62464,
0.474354,ACK,62,11.879,,,63488,"cum ack, base->62"
0.474412,ACK,63,11.963,,,64512,"cum ack, base->63"
0.476910,SEND,72,11.963,,200.000,64512,
0.477124,SEND,73,11.963,,200.000,64512,
0.479599,ACK,64,12.046,,,65536,"cum ack, base->64"
0.482573,SEND,74,12.046,,200.000,65536,
0.482798,SEND,75,12.046,,200.000,65536,
0.491862,ACK,65,12.129,,,66560,"cum ack, base->65"
0.492142,SEND,76,12.129,,200.000,66560,
0.507007,STATS,-1,12.129,,200.000,66560,base=65 next=77
0.517893,ACK,66,12.212,,,67584,"cum ack, base->66"
0.517968,ACK,67,12.294,,,68608,"cum ack, base->67"
0.518011,ACK,68,12.375,,,69632,"cum ack, base->68"
0.518052,ACK,69,12.456,,,70656,"cum ack, base->69"
0.518091,ACK,70,12.536,,,71680,"cum ack, base->70"
0.518129,ACK,71,12.616,,,72704,"cum ack, base->71"
0.518166,ACK,72,12.695,,,73728,"cum ack, base->72"
0.518558,ACK,73,12.774,,,74752,"cum ack, base->73"
0.520555,SEND,77,12.774,,200.000,74752,
0.521619,SEND,78,12.774,,200.000,74752,
0.521912,SEND,79,12.774,,200.000,74752,
0.522319,SEND,80,12.774,,200.000,74752,
0.522575,SEND,81,12.774,,200.000,74752,
0.522790,SEND,82,12.774,,200.000,74752,
0.523028,SEND,83,12.774,,200.000,74752,
0.523238,SEND,84,12.774,,200.000,74752,
0.523370,ACK,74,12.852,,,75776,"cum ack, base->74"
0.523433,ACK,75,12.930,,,76800,"cum ack, base->75"
0.526499,SEND,85,12.930,,200.000,76800,
0.526676,SEND,86,12.930,,200.000,76800,
0.528721,ACK,76,13.007,,,77824,"cum ack, base->76"
0.528768,ACK,77,13.084,,,78848,"cum ack, base->77"
0.529869,SEND,87,13.084,,200.000,78848,
0.530047,SEND,88,13.084,,200.000,78848,
0.530215,SEND,89,13.084,,200.000,78848,
0.567103,ACK,78,13.161,,,79872,"cum ack, base->78"
0.567225,ACK,79,13.237,,,80896,"cum ack, base->79"
0.567300,ACK,80,13.312,,,81920,"cum ack, base->80"
0.568999,SEND,90,13.312,,200.000,81920,
0.569406,SEND,91,13.312,,200.000,81920,
0.569762,SEND,92,13.312,,200.000,81920,
0.570021,ACK,81,13.387,,,82944,"cum ack, base->81"
0.570108,ACK,82,13.462,,,83968,"cum ack, base->82"
0.570323,ACK,83,13.536,,,84992,"cum ack, base->83"
0.570405,ACK,84,13.610,,,86016,"cum ack, base->84"
0.573175,SEND,93,13.610,,200.000,86016,
0.573714,SEND,94,13.610,,200.000,86016,
0.573945,SEND,95,13.610,,200.000,86016,
0.574125,SEND,96,13.610,,200.000,86016,
0.574246,ACK,85,13.684,,,87040,"cum ack, base->85"
0.574298,ACK,86,13.757,,,88064,"cum ack, base->86"
0.574331,ACK,87,13.830,,,89088,"cum ack, base->87"
0.576274,ACK,88,13.902,,,90112,"cum ack, base->88"
0.576313,ACK,89,13.974,,,91136,"cum ack, base->89"
0.576346,ACK,90,14.045,,,92160,"cum ack, base->90"
0.576746,SEND,97,14.045,,200.000,92160,
0.576926,SEND,98,14.045,,200.000,92160,
0.577107,SEND,99,14.045,,200.000,92160,
0.577278,SEND,100,14.045,,200.000,92160,
0.577444,SEND,101,14.045,,200.000,92160,
0.577622,SEND,102,14.045,,200.000,92160,
0.577788,SEND,103,14.045,,200.000,92160,
0.609683,STATS,-1,14.045,,200.000,92160,base=90 next=104
0.616831,ACK,91,14.117,,,93184,"cum ack, base->91"
0.617629,ACK,92,14.187,,,94208,"cum ack, base->92"
0.618446,SEND,104,14.187,,200.000,94208,
0.618681,SEND,105,14.187,,200.000,94208,
0.624282,ACK,93,14.258,,,95232,"cum ack, base->93"
0.624338,ACK,94,14.328,,,96256,"cum ack, base->94"
0.625089,SEND,106,14.328,,200.000,96256,
0.625382,SEND,107,14.328,,200.000,96256,
0.634207,ACK,95,14.398,,,97280,"cum ack, base->95"
0.634271,ACK,96,14.467,,,98304,"cum ack, base->96"
0.634313,ACK,97,14.536,,,99328,"cum ack, base->97"
0.634349,ACK,98,14.605,,,100352,"cum ack, base->98"
0.634386,ACK,99,14.674,,,101376,"cum ack, base->99"
0.634422,ACK,100,14.742,,,102400,"cum ack, base->100"
0.634459,ACK,101,14.810,,,103424,"cum ack, base->101"
0.634495,ACK,102,14.877,,,104448,"cum ack, base->102"
0.634539,ACK,103,14.944,,,105472,"cum ack, base->103"
0.634577,ACK,104,15.011,,,106496,"cum ack, base->104"
0.636518,SEND,108,15.011,,200.000,106496,
0.636736,SEND,109,15.011,,200.000,106496,
0.640637,SEND,110,15.011,,200.000,106496,
0.640827,SEND,111,15.011,,200.000,106496,
0.641098,SEND,112,15.011,,200.000,106496,
0.641267,SEND,113,15.011,,200.000,106496,
0.641439,SEND,114,15.011,,200.000,106496,
0.641605,SEND,115,15.011,,200.000,106496,
0.641773,SEND,116,15.011,,200.000,106496,
0.641939,SEND,117,15.011,,200.000,106496,
0.642145,SEND,118,15.011,,200.000,106496,
0.662599,ACK,105,15.078,,,107520,"cum ack, base->105"
0.665368,ACK,106,15.144,,,108544,"cum ack, base->106"
0.665657,SEND,119,15.144,,200.000,108544,
0.665899,SEND,120,15.144,,200.000,108544,
0.672171,ACK,107,15.210,,,109568,"cum ack, base->107"
0.672213,ACK,108,15.276,,,110592,"cum ack, base->108"
