t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000300,SEND,0,4.000,,1000.000,0,
0.000387,SEND,1,4.000,,1000.000,0,
0.000464,SEND,2,4.000,,1000.000,0,
0.000538,SEND,3,4.000,,1000.000,0,
0.000545,STATS,-1,4.000,,1000.000,0,base=0 next=4 inflight=4
0.051925,ACK,0,4.250,51.613,154.840,1024,base=1
0.051968,ACK,1,4.485,51.608,129.072,2048,base=2
0.051993,ACK,2,4.708,51.597,109.780,3072,base=3
0.052013,ACK,3,4.921,51.582,95.343,4096,base=4
0.054815,SEND,4,4.921,51.582,95.343,4096,
0.054916,SEND,5,4.921,51.582,95.343,4096,
0.055012,SEND,6,4.921,51.582,95.343,4096,
0.055108,SEND,7,4.921,51.582,95.343,4096,
0.102475,STATS,-1,4.921,51.582,95.343,4096,base=4 next=8 inflight=4
0.102657,ACK,4,5.124,51.113,87.681,5120,base=5
0.102686,ACK,5,5.319,50.695,81.467,6144,base=6
0.102707,ACK,6,5.507,50.320,76.402,7168,base=7
0.102725,ACK,7,5.689,49.982,72.248,8192,base=8
0.105627,SEND,8,5.689,49.982,72.248,8192,
0.105756,SEND,9,5.689,49.982,72.248,8192,
0.105883,SEND,10,5.689,49.982,72.248,8192,
0.106009,SEND,11,5.689,49.982,72.248,8192,
0.106142,SEND,12,5.689,49.982,72.248,8192,
0.144993,ACK,8,5.864,48.654,75.977,9216,base=9
0.145725,SEND,13,5.864,48.654,75.977,9216,
0.146628,ACK,9,6.035,47.679,75.967,10240,base=10
0.148961,SEND,14,6.035,47.679,75.967,10240,
0.149143,SEND,15,6.035,47.679,75.967,10240,
0.150656,ACK,10,6.201,47.315,71.444,11264,base=11
0.150696,ACK,11,6.362,46.986,67.715,12288,base=12
0.152365,SEND,16,6.362,46.986,67.715,12288,
0.152563,SEND,17,6.362,46.986,67.715,12288,
0.155249,ACK,12,6.519,47.251,64.913,13312,base=13
0.158350,SEND,18,6.519,47.251,64.913,13312,
0.187695,ACK,13,6.672,46.587,65.140,14336,base=14
0.188162,SEND,19,6.672,46.587,65.140,14336,
0.192372,ACK,15,6.822,46.164,63.465,15360,base=14
0.193741,SEND,20,6.822,46.164,63.465,15360,
0.204915,STATS,-1,6.822,46.164,63.465,15360,base=14 next=21 inflight=6
0.205351,ACK,16,6.969,47.014,66.792,16384,base=14
0.205408,ACK,18,7.112,47.019,61.891,17408,base=14
0.205701,RETX,14,6.322,47.019,61.891,17408,retx#1
0.205760,NAK,17,6.322,,,17408,
0.205974,RETX,17,6.322,47.019,61.891,17408,retx#1
0.208241,SEND,21,6.322,47.019,61.891,17408,
0.208509,SEND,22,6.322,47.019,61.891,17408,
0.227558,ACK,19,6.480,46.063,64.867,18432,base=14
0.227671,ACK,20,6.635,44.544,70.794,19456,base=14
0.229509,SEND,23,6.635,44.544,70.794,19456,
0.229883,SEND,24,6.635,44.544,70.794,19456,
0.247929,ACK,14,6.785,44.544,70.794,20480,base=17
0.249382,ACK,21,6.933,44.117,67.224,21504,base=17
0.250712,SEND,25,6.933,44.117,67.224,21504,
0.250928,SEND,26,6.933,44.117,67.224,21504,
0.251135,NAK,17,6.933,,,21504,
0.251335,RETX,17,6.933,44.117,67.224,21504,retx#2
0.251417,ACK,22,7.077,43.965,62.512,22528,base=17
0.254139,SEND,27,7.077,43.965,62.512,22528,
0.254326,SEND,28,7.077,43.965,62.512,22528,
0.281303,ACK,23,7.218,44.939,66.647,23552,base=17
0.281736,RETX,17,7.218,44.939,66.647,23552,retx#3
0.281844,ACK,24,7.357,45.816,69.107,24576,base=17
0.282285,SEND,29,7.357,45.816,69.107,24576,
0.282657,SEND,30,7.357,45.816,69.107,24576,
0.304066,ACK,25,7.493,46.754,71.730,25600,base=17
0.306421,SEND,31,7.493,46.754,71.730,25600,
0.306446,STATS,-1,7.493,46.754,71.730,25600,base=17 next=32 inflight=7
0.307132,NAK,17,7.493,,,25600,
0.307367,RETX,17,7.493,46.754,71.730,25600,retx#4
0.307419,ACK,26,7.626,47.970,76.431,26624,base=17
0.307497,ACK,17,7.757,47.970,76.431,27648,base=27
0.307713,ACK,28,7.886,48.646,75.398,28672,base=27
0.307757,NAK,27,7.886,,,28672,
0.307992,RETX,27,7.010,48.646,75.398,28672,retx#1
0.309692,SEND,32,7.010,48.646,75.398,28672,
0.309918,SEND,33,7.010,48.646,75.398,28672,
0.310130,SEND,34,7.010,48.646,75.398,28672,
0.333174,DUPACK,17,7.010,,,28672,
0.333308,ACK,29,7.153,48.940,71.352,29696,base=27
0.333385,ACK,30,7.292,49.162,67.748,30720,base=27
0.333830,RETX,27,7.292,49.162,67.748,30720,retx#2
0.334293,SEND,35,7.292,49.162,67.748,30720,
0.334688,SEND,36,7.292,49.162,67.748,30720,
0.359416,ACK,31,7.430,49.639,67.398,31744,base=27
0.359845,NAK,27,7.430,,,31744,
0.360243,RETX,27,7.430,49.639,67.398,31744,retx#3
0.360355,DUPACK,17,7.430,,,31744,
0.360796,SEND,37,7.430,49.639,67.398,31744,
0.360905,ACK,27,7.564,49.639,67.398,32768,base=32
0.360953,ACK,32,7.696,49.841,64.776,33792,base=33
0.360997,ACK,33,7.826,49.995,62.428,34816,base=34
0.361040,ACK,34,7.954,50.109,60.343,35840,base=35
0.364135,SEND,38,7.954,50.109,60.343,35840,
0.364404,SEND,39,7.954,50.109,60.343,35840,
0.364666,SEND,40,7.954,50.109,60.343,35840,
0.364928,SEND,41,7.954,50.109,60.343,35840,
0.382365,DUPACK,27,7.954,,,35840,
0.382471,ACK,36,8.080,49.815,59.842,36864,base=35
0.385686,SEND,42,8.080,49.815,59.842,36864,
0.386043,SEND,43,8.080,49.815,59.842,36864,
0.396521,TIMEOUT,35,7.182,49.815,119.683,36864,
0.396961,RETX,35,7.182,49.815,119.683,36864,retx#1
0.407538,STATS,-1,7.182,49.815,119.683,36864,base=35 next=44 inflight=8
0.408532,DUPACK,27,7.182,,,36864,
0.408633,ACK,37,7.321,49.566,59.566,37888,base=35
0.408713,ACK,38,7.458,48.941,61.075,38912,base=35
0.409118,RETX,35,7.458,48.941,61.075,38912,retx#2
0.409240,ACK,39,7.592,48.426,61.644,39936,base=35
0.410986,SEND,44,7.592,48.426,61.644,39936,
0.411351,SEND,45,7.592,48.426,61.644,39936,
0.414666,ACK,40,7.724,48.621,60.092,40960,base=35
0.414748,ACK,41,7.853,48.769,58.769,41984,base=35
0.417415,SEND,46,7.853,48.769,58.769,41984,
0.417778,SEND,47,7.853,48.769,58.769,41984,
0.434704,ACK,42,7.980,48.797,58.797,43008,base=35
0.436516,SEND,48,7.980,48.797,58.797,43008,
0.442873,ACK,35,8.106,48.797,58.797,44032,base=43
0.446106,SEND,49,8.106,48.797,58.797,44032,
0.446485,SEND,50,8.106,48.797,58.797,44032,
0.446539,TIMEOUT,43,8.106,48.797,117.595,44032,
0.446921,RETX,43,8.106,48.797,117.595,44032,retx#1
0.456416,ACK,44,8.229,48.374,58.374,45056,base=43
0.456494,NAK,43,8.229,,,45056,
0.459516,SEND,51,8.229,48.374,58.374,45056,
0.459692,ACK,45,8.351,48.367,58.367,46080,base=43
0.459795,ACK,46,8.470,47.618,58.753,47104,base=43
0.460182,RETX,43,8.470,47.618,58.753,47104,retx#2
0.462692,SEND,52,8.470,47.618,58.753,47104,
0.463077,SEND,53,8.470,47.618,58.753,47104,
0.463880,ACK,47,8.588,47.426,57.426,48128,base=43
0.466235,SEND,54,8.588,47.426,57.426,48128,
0.479757,ACK,48,8.705,46.901,58.517,49152,base=43
0.482510,SEND,55,8.705,46.901,58.517,49152,
0.485044,ACK,49,8.820,45.904,62.587,50176,base=43
0.485675,SEND,56,8.820,45.904,62.587,50176,
0.494965,ACK,50,8.933,46.223,61.280,51200,base=43
0.495066,ACK,43,9.045,46.223,61.280,52224,base=51
0.497240,SEND,57,9.045,46.223,61.280,52224,
0.497649,SEND,58,9.045,46.223,61.280,52224,
0.498005,SEND,59,9.045,46.223,61.280,52224,
0.505693,ACK,51,9.156,46.215,57.568,53248,base=52
0.507899,SEND,60,9.156,46.215,57.568,53248,
0.507939,STATS,-1,9.156,46.215,57.568,53248,base=52 next=61 inflight=9
0.508450,ACK,52,9.265,46.156,56.156,54272,base=53
