t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000498,SEND,0,4.000,,200.000,0,
0.000579,SEND,1,4.000,,200.000,0,
0.000651,SEND,2,4.000,,200.000,0,
0.000719,SEND,3,4.000,,200.000,0,
0.000723,STATS,-1,4.000,,200.000,0,base=0 next=4
0.052925,ACK,1,4.250,,,1024,"cum ack, base->1"
0.052961,ACK,2,4.485,,,2048,"cum ack, base->2"
0.052987,ACK,3,4.708,,,3072,"cum ack, base->3"
0.053004,ACK,4,4.921,,,4096,"cum ack, base->4"
0.053554,SEND,4,4.921,,200.000,4096,
0.053653,SEND,5,4.921,,200.000,4096,
0.053751,SEND,6,4.921,,200.000,4096,
0.053855,SEND,7,4.921,,200.000,4096,
0.099473,ACK,5,5.124,,,5120,"cum ack, base->5"
0.101690,SEND,8,5.124,,200.000,5120,
0.101819,SEND,9,5.124,,200.000,5120,
0.101829,STATS,-1,5.124,,200.000,5120,base=5 next=10
0.105429,NAK,5,5.124,,,5120,
0.105442,FASTRETX,5,4.555,,200.000,5120,nak
0.105463,DUPACK,5,4.555,,,5120,
0.105480,NAK,5,4.555,,,5120,
0.106996,RETX,5,4.555,,200.000,5120,
0.107123,RETX,6,4.555,,200.000,5120,
0.107255,RETX,7,4.555,,200.000,5120,
0.107382,RETX,8,4.555,,200.000,5120,
0.139750,NAK,5,4.555,,,5120,
0.146664,DUPACK,5,4.555,,,5120,
0.146698,NAK,5,4.555,,,5120,
0.146719,DUPACK,5,4.555,,,5120,
0.148864,ACK,6,4.774,,,6144,"cum ack, base->6"
0.149801,RETX,9,4.774,,200.000,6144,
0.152491,ACK,7,4.984,,,7168,"cum ack, base->7"
0.152520,ACK,8,5.184,,,8192,"cum ack, base->8"
0.155022,SEND,10,5.184,,200.000,8192,
0.155201,SEND,11,5.184,,200.000,8192,
0.155377,SEND,12,5.184,,200.000,8192,
0.197950,ACK,10,5.563,,,10240,"cum ack, base->10"
0.198502,SEND,13,5.563,,200.000,10240,
0.198719,SEND,14,5.563,,200.000,10240,
0.199618,ACK,11,5.743,,,11264,"cum ack, base->11"
0.201461,SEND,15,5.743,,200.000,11264,
0.204010,STATS,-1,5.743,,200.000,11264,base=11 next=16
0.207557,ACK,12,5.917,,,12288,"cum ack, base->12"
0.207610,ACK,13,6.086,,,13312,"cum ack, base->13"
0.209466,SEND,16,6.086,,200.000,13312,
0.209801,SEND,17,6.086,,200.000,13312,
0.210104,SEND,18,6.086,,200.000,13312,
0.243770,ACK,14,6.250,,,14336,"cum ack, base->14"
0.244924,SEND,19,6.250,,200.000,14336,
0.254771,ACK,15,6.410,,,15360,"cum ack, base->15"
0.255067,SEND,20,6.410,,200.000,15360,
0.255158,ACK,16,6.566,,,16384,"cum ack, base->16"
0.255212,ACK,17,6.719,,,17408,"cum ack, base->17"
0.256462,ACK,18,6.867,,,18432,"cum ack, base->18"
0.256529,ACK,19,7.013,,,19456,"cum ack, base->19"
0.257953,SEND,21,7.013,,200.000,19456,
0.258180,SEND,22,7.013,,200.000,19456,
0.258508,SEND,23,7.013,,200.000,19456,
0.258726,SEND,24,7.013,,200.000,19456,
0.258951,SEND,25,7.013,,200.000,19456,
0.281530,ACK,20,7.156,,,20480,"cum ack, base->20"
0.282025,SEND,26,7.156,,200.000,20480,
0.301391,ACK,21,7.295,,,21504,"cum ack, base->21"
0.303003,SEND,27,7.295,,200.000,21504,
0.305260,ACK,22,7.432,,,22528,"cum ack, base->22"
0.305364,ACK,23,7.567,,,23552,"cum ack, base->23"
0.305437,ACK,24,7.699,,,24576,"cum ack, base->24"
0.305965,SEND,28,7.699,,200.000,24576,
0.306338,SEND,29,7.699,,200.000,24576,
0.306698,SEND,30,7.699,,200.000,24576,
0.306721,STATS,-1,7.699,,200.000,24576,base=24 next=31
0.306854,ACK,25,7.829,,,25600,"cum ack, base->25"
0.309644,SEND,31,7.829,,200.000,25600,
0.309774,ACK,26,7.957,,,26624,"cum ack, base->26"
0.312574,SEND,32,7.957,,200.000,26624,
0.330752,ACK,27,8.082,,,27648,"cum ack, base->27"
0.333544,SEND,33,8.082,,200.000,27648,
