t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.667141,DELIVER,0,,,,1024,
0.667321,DELIVER,1,,,,2048,
0.667455,DELIVER,2,,,,3072,
0.667553,DELIVER,3,,,,4096,
0.716147,DELIVER,4,,,,5120,
0.722536,GAP,6,,,,5120,expected 5
0.722688,GAP,7,,,,5120,expected 5
0.763041,GAP,8,,,,5120,expected 5
0.763199,GAP,9,,,,5120,expected 5
0.772660,DELIVER,5,,,,6144,
0.772835,DELIVER,6,,,,7168,
0.773007,DELIVER,7,,,,8192,
0.773554,DELIVER,8,,,,9216,
0.815246,DELIVER,9,,,,10240,
0.815480,DELIVER,10,,,,11264,
0.822084,DELIVER,11,,,,12288,
0.822292,DELIVER,12,,,,13312,
0.867827,DELIVER,13,,,,14336,
0.868439,DELIVER,14,,,,15360,
0.869149,DELIVER,15,,,,16384,
0.873285,DELIVER,16,,,,17408,
0.873658,DELIVER,17,,,,18432,
0.876261,DELIVER,18,,,,19456,
0.905615,DELIVER,19,,,,20480,
0.920252,DELIVER,20,,,,21504,
0.924511,DELIVER,21,,,,22528,
0.924852,DELIVER,22,,,,23552,
0.925160,DELIVER,23,,,,24576,
0.925487,DELIVER,24,,,,25600,
0.925848,DELIVER,25,,,,26624,
0.947549,DELIVER,26,,,,27648,
0.969068,DELIVER,27,,,,28672,
0.969859,DELIVER,28,,,,29696,
0.971319,DELIVER,29,,,,30720,
0.971842,DELIVER,30,,,,31744,
0.975352,DELIVER,31,,,,32768,
0.976035,DELIVER,32,,,,33792,
0.992965,DELIVER,33,,,,34816,
0.999239,DELIVER,34,,,,35840,
1.019791,DELIVER,35,,,,36864,
1.020358,DELIVER,36,,,,37888,
1.020863,GAP,38,,,,37888,expected 37
1.021749,GAP,39,,,,37888,expected 37
1.022124,GAP,40,,,,37888,expected 37
1.030360,GAP,41,,,,37888,expected 37
1.048392,GAP,42,,,,37888,expected 37
1.048827,GAP,43,,,,37888,expected 37
1.072508,DELIVER,37,,,,38912,
1.072970,DELIVER,38,,,,39936,
1.073294,DELIVER,39,,,,40960,
1.073627,DELIVER,40,,,,41984,
1.073940,DELIVER,41,,,,43008,
1.074216,DELIVER,42,,,,44032,
1.074478,DELIVER,43,,,,45056,
1.074759,DELIVER,44,,,,46080,
1.121858,DELIVER,45,,,,47104,
1.122422,DELIVER,46,,,,48128,
1.122905,DELIVER,47,,,,49152,
1.123280,DELIVER,48,,,,50176,
1.129075,DELIVER,49,,,,51200,
1.129471,DELIVER,50,,,,52224,
1.129813,DELIVER,51,,,,53248,
1.130140,DELIVER,52,,,,54272,
1.130486,DELIVER,53,,,,55296,
1.170247,DELIVER,54,,,,56320,
1.178351,DELIVER,55,,,,57344,
1.178906,DELIVER,56,,,,58368,
1.179228,DELIVER,57,,,,59392,
1.179521,DELIVER,58,,,,60416,
1.179781,DELIVER,59,,,,61440,
1.182971,DELIVER,60,,,,62464,
1.183280,DELIVER,61,,,,63488,
1.183546,DELIVER,62,,,,64512,
1.186065,DELIVER,63,,,,65536,
1.217704,GAP,65,,,,65536,expected 64
1.227500,GAP,66,,,,65536,expected 64
1.227991,GAP,67,,,,65536,expected 64
1.234901,GAP,68,,,,65536,expected 64
1.235262,GAP,69,,,,65536,expected 64
1.235707,GAP,70,,,,65536,expected 64
1.236086,GAP,71,,,,65536,expected 64
1.236440,GAP,72,,,,65536,expected 64
1.236778,GAP,73,,,,65536,expected 64
1.237056,GAP,74,,,,65536,expected 64
1.260041,DELIVER,64,,,,66560,
1.260469,DELIVER,65,,,,67584,
1.260794,DELIVER,66,,,,68608,
1.261109,DELIVER,67,,,,69632,
1.261587,DELIVER,68,,,,70656,
1.261924,DELIVER,69,,,,71680,
1.262252,GAP,71,,,,71680,expected 70
1.262526,GAP,72,,,,71680,expected 70
1.304850,GAP,73,,,,71680,expected 70
1.306824,DELIVER,70,,,,72704,
1.307183,DELIVER,71,,,,73728,
1.307949,DELIVER,72,,,,74752,
1.313970,DELIVER,73,,,,75776,
1.314469,DELIVER,74,,,,76800,
1.314928,DELIVER,75,,,,77824,
1.315414,DELIVER,76,,,,78848,
1.315882,DELIVER,77,,,,79872,
1.316346,DELIVER,78,,,,80896,
1.316797,DELIVER,79,,,,81920,
1.350773,DELIVER,80,,,,82944,
1.359848,GAP,83,,,,82944,expected 81
1.363408,GAP,84,,,,82944,expected 81
1.363913,GAP,85,,,,82944,expected 81
1.364285,GAP,86,,,,82944,expected 81
1.366309,GAP,88,,,,82944,expected 81
1.366626,GAP,89,,,,82944,expected 81
1.370841,GAP,90,,,,82944,expected 81
1.406586,DELIVER,81,,,,83968,
1.407154,GAP,83,,,,83968,expected 82
1.407684,GAP,84,,,,83968,expected 82
1.408168,GAP,85,,,,83968,expected 82
1.408680,GAP,86,,,,83968,expected 82
1.409824,GAP,87,,,,83968,expected 82
1.410264,GAP,88,,,,83968,expected 82
1.410994,GAP,89,,,,83968,expected 82
