t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.000306,SEND,0,4.000,,1000.000,0,
0.000392,SEND,1,4.000,,1000.000,0,
0.000470,SEND,2,4.000,,1000.000,0,
0.000543,SEND,3,4.000,,1000.000,0,
0.000550,STATS,-1,4.000,,1000.000,0,base=0 next=4 inflight=4
0.056309,ACK,0,4.250,55.993,167.980,1024,base=1
0.056346,ACK,1,4.485,55.987,140.026,2048,base=2
0.056370,ACK,2,4.708,55.976,119.098,3072,base=3
0.056388,ACK,3,4.921,55.959,103.434,4096,base=4
0.057450,SEND,4,4.921,55.959,103.434,4096,
0.057554,SEND,5,4.921,55.959,103.434,4096,
0.057651,SEND,6,4.921,55.959,103.434,4096,
0.057747,SEND,7,4.921,55.959,103.434,4096,
0.102503,STATS,-1,4.921,55.959,103.434,4096,base=4 next=8 inflight=4
0.108699,ACK,5,5.124,55.356,95.783,5120,base=4
0.108728,NAK,4,5.124,,,5120,
0.108885,RETX,4,4.555,55.356,95.783,5120,retx#1
0.108920,ACK,6,4.774,54.845,89.257,6144,base=4
0.109327,ACK,7,4.984,54.436,83.514,7168,base=4
0.109466,RETX,4,4.984,54.436,83.514,7168,retx#2
0.111694,SEND,8,4.984,54.436,83.514,7168,
0.111826,SEND,9,4.984,54.436,83.514,7168,
0.111973,SEND,10,4.984,54.436,83.514,7168,
0.159002,ACK,4,5.184,54.436,83.514,8192,base=8
0.159034,DUPACK,4,5.184,,,8192,
0.159067,ACK,8,5.377,53.553,82.429,9216,base=9
0.159098,ACK,9,5.563,52.767,80.709,10240,base=10
0.162067,SEND,11,5.563,52.767,80.709,10240,
0.162254,SEND,12,5.563,52.767,80.709,10240,
0.162432,SEND,13,5.563,52.767,80.709,10240,
0.162610,SEND,14,5.563,52.767,80.709,10240,
0.192838,TIMEOUT,10,4.945,52.767,161.418,10240,
0.193097,RETX,10,4.945,52.767,161.418,10240,retx#1
0.204486,STATS,-1,4.945,52.767,161.418,10240,base=10 next=15 inflight=5
0.210227,ACK,11,5.147,52.189,77.771,11264,base=10
0.210374,ACK,12,5.341,51.679,74.945,12288,base=10
0.210427,ACK,13,5.529,51.218,72.359,13312,base=10
0.210688,RETX,10,5.529,51.218,72.359,13312,retx#2
0.210925,SEND,15,5.529,51.218,72.359,13312,
0.211136,SEND,16,5.529,51.218,72.359,13312,
0.211343,SEND,17,5.529,51.218,72.359,13312,
0.211424,ACK,14,5.710,50.916,69.184,14336,base=10
0.214647,SEND,18,5.710,50.916,69.184,14336,
0.243703,ACK,10,5.885,50.916,69.184,15360,base=15
0.245323,SEND,19,5.885,50.916,69.184,15360,
0.264069,DUPACK,10,5.885,,,15360,
0.269472,ACK,15,6.055,51.867,73.174,16384,base=16
0.269550,ACK,16,6.220,52.684,75.200,17408,base=17
0.269639,ACK,18,6.381,52.972,72.159,18432,base=17
0.272639,SEND,20,6.381,52.972,72.159,18432,
0.273019,SEND,21,6.381,52.972,72.159,18432,
0.273447,SEND,22,6.381,52.972,72.159,18432,
