t,event,seq,cwnd,srtt_ms,rto_ms,bytes_acked,info
0.640836,BUFFER,0,,,,0,held=1
0.640856,DELIVER,0,,,,1024,
0.641830,BUFFER,1,,,,1024,held=1
0.641838,DELIVER,1,,,,2048,
0.641965,BUFFER,2,,,,2048,held=1
0.641972,DELIVER,2,,,,3072,
0.642084,BUFFER,3,,,,3072,held=1
0.642088,DELIVER,3,,,,4096,
0.694459,BUFFER,5,,,,4096,held=1
0.694478,NAK,4,,,,4096,
0.694641,BUFFER,6,,,,4096,held=2
0.694792,BUFFER,7,,,,4096,held=3
0.746148,NAK,4,,,,4096,
0.749513,BUFFER,4,,,,4096,held=4
0.749525,DELIVER,4,,,,5120,
0.749530,DELIVER,5,,,,6144,
0.749534,DELIVER,6,,,,7168,
0.749538,DELIVER,7,,,,8192,
0.749710,DUP,4,,,,8192,
0.749879,BUFFER,8,,,,8192,held=1
0.749884,DELIVER,8,,,,9216,
0.750047,BUFFER,9,,,,9216,held=1
0.750051,DELIVER,9,,,,10240,
0.750215,BUFFER,10,,,,10240,held=1
0.750224,DELIVER,10,,,,11264,
0.806353,DUP,4,,,,11264,
0.806656,BUFFER,11,,,,11264,held=1
0.806670,DELIVER,11,,,,12288,
0.806949,BUFFER,13,,,,12288,held=1
0.806969,NAK,12,,,,12288,
0.807240,BUFFER,14,,,,12288,held=2
0.833113,DUP,9,,,,12288,
0.848520,DUP,9,,,,12288,
0.851190,BUFFER,15,,,,12288,held=3
0.851639,BUFFER,16,,,,12288,held=4
0.852116,BUFFER,12,,,,12288,held=5
0.852148,DELIVER,12,,,,13312,
0.852160,DELIVER,13,,,,14336,
0.852172,DELIVER,14,,,,15360,
0.852182,DELIVER,15,,,,16384,
0.852217,DELIVER,16,,,,17408,
0.857992,BUFFER,17,,,,17408,held=1
0.858012,DELIVER,17,,,,18432,
0.894563,BUFFER,18,,,,18432,held=1
0.894595,DELIVER,18,,,,19456,
0.898407,BUFFER,19,,,,19456,held=1
0.898423,DELIVER,19,,,,20480,
